,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
14,@samdman95 @GW_Partnership @GovLarryHogan @Amtrak @GW_Partnership is like @RegionalPlan -- they exist to give cover… https://t.co/nVnBs2fud0,FALSE,1,samdman95,11/12/2021 16:06,TRUE,1.461E+18,1.461E+18,188103539,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HeadwaysMatter,0,FALSE,FALSE,NA,NA
15,@lslothuus @histmat @broseph_stalin @maia_pal @HarveyMurenow @pashukanist @sven_ja_b Really robust and engaging dis… https://t.co/CsYTl1PSBq,FALSE,4,lslothuus,11/12/2021 15:43,TRUE,1.46073E+18,1.461E+18,258093991,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ProfReznik,0,FALSE,FALSE,NA,NA
16,@hamms_son I’ve done it and had a 6 hour late Cap. @Amtrak held the Builder just long enough for connecting passeng… https://t.co/ro6Ditwk5J,FALSE,1,hamms_son,11/12/2021 15:41,TRUE,1.46099E+18,1.461E+18,623328412,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",because_trains,0,FALSE,FALSE,NA,NA
17,"Headed to NYC to represent @SADDnation in a variety of meetings. On @Amtrak, you see it all. A bachelorette party.… https://t.co/rH5xlkZAug",FALSE,4,NA,11/12/2021 15:14,TRUE,NA,1.46099E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_RickBirt,0,FALSE,FALSE,NA,NA
18,Rail is a key to addressing the climate crisis and increasing mobility. This historic law invests $66 billion to cr… https://t.co/3U9FDRPfIt,FALSE,5,TransportDems,11/12/2021 15:12,TRUE,1.46099E+18,1.46099E+18,21684013,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TransportDems,1,FALSE,FALSE,NA,NA
19,@frankthorp Dems continue to run the Senate less like a Swiss Train and more the precision of Amtrak,FALSE,0,frankthorp,11/12/2021 15:04,FALSE,1.46099E+18,1.46099E+18,14007532,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HaleySports,0,FALSE,FALSE,NA,NA
20,"After the @washingtonpost featured day trips via Amtrak to Richmond from DC, I am trying to figure out when to retu… https://t.co/BPAlpbLpr2",FALSE,0,NA,11/12/2021 14:50,TRUE,NA,1.46098E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",LizAlbroPhotos,0,FALSE,FALSE,NA,NA
21,@SecretaryPete Amtrak! Amtrak! Amtrak! Dedicated passenger rail lines. Updated cars. Bring back real dining service… https://t.co/cQf2fbF0aI,FALSE,70,SecretaryPete,11/12/2021 14:46,TRUE,1.46098E+18,1.46098E+18,1.35696E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JLav27,0,FALSE,FALSE,NA,NA
22,"As part of the new $1 trillion infrastructure bill, $66 billion is going to boosting Amtrak <U+0001F447>

#BuildBackBetter

https://t.co/HS2TAje9hW",FALSE,81,NA,11/12/2021 14:45,FALSE,NA,1.46098E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheDemCoalition,30,FALSE,FALSE,NA,NA
23,Amtrak's $117B Northeast Corridor revamp expected to benefit local cities https://t.co/Xe3CADMfqH #Construction #Infrastructure,FALSE,0,NA,11/12/2021 14:27,FALSE,NA,1.46098E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",LECET,0,FALSE,FALSE,NA,NA
24,"""What’s in the Infrastructure Package for Passenger Rail?"" https://t.co/BRUSxPv79D #Amtrak #rail #trains… https://t.co/BpRJKQUp8t",FALSE,0,NA,11/12/2021 14:06,TRUE,NA,1.46097E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Decisiontek,0,FALSE,FALSE,NA,NA
25,@maglevboard @Dclell @Andrew_Adonis The Amtrak Accelar reaches speeds of 200 MPH and doesn't require environmental… https://t.co/Z3z7LwYYN4,FALSE,0,maglevboard,11/12/2021 13:28,TRUE,1.4538E+18,1.46096E+18,57343972,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlexPhD1,0,FALSE,FALSE,NA,NA
26,Just posted a photo @ Fullerton Amtrak/Metro-Link Station https://t.co/iS5cEh39Na,FALSE,0,NA,11/12/2021 7:29,FALSE,NA,1.46087E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Awakened_Prime,0,FALSE,FALSE,NA,NA
27,@daniellevalore I'm formally offering to option this tweet. This needs to be a feature length PG-13 holiday rom com… https://t.co/N0ZpDrV70g,FALSE,1,daniellevalore,11/12/2021 5:53,TRUE,1.46043E+18,1.46085E+18,211236045,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8675309Carson,1,FALSE,FALSE,NA,NA
28,@Amtrak Done <U+2705>,FALSE,0,Amtrak,11/12/2021 3:07,FALSE,1.4608E+18,1.46081E+18,119166791,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nmarlor,0,FALSE,FALSE,NA,NA
29,"@sandypsj Because they don’t want to pay Amtrak for electricity. All the other <U+26A1><U+FE0F>routes they own, plus need diesel… https://t.co/rYKf1GndI3",FALSE,10,sandypsj,11/12/2021 1:08,TRUE,1.46076E+18,1.46078E+18,58099152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RAILMag,1,FALSE,FALSE,NA,NA
30,"FRA DOTX 221 behind the power on @Amtrak 4, the eastbound Southwest Chief.  Seen here passing through Algodones, Ne… https://t.co/uCnR2rdiDE",FALSE,14,NA,11/12/2021 1:04,TRUE,NA,1.46078E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Yard_Limit,2,FALSE,FALSE,NA,NA
31,"Abolish Amtrak:

""Amtrak told CNN Business that to calculate trip times for most of its proposed new routes it rese… https://t.co/QMZ56vLIEc",FALSE,2,NA,11/12/2021 0:25,TRUE,NA,1.46077E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HeadwaysMatter,0,FALSE,FALSE,NA,NA
32,"""Amtrak told CNN Business that to calculate trip times for most of its proposed new routes it researched passenger… https://t.co/4MyxYg6rwk",FALSE,1,HeadwaysMatter,11/12/2021 0:24,TRUE,1.46077E+18,1.46077E+18,821718170,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HeadwaysMatter,0,FALSE,FALSE,NA,NA
33,Same scheduling methodology as Amtrak! https://t.co/TEW9ws6elB,FALSE,3,NA,11/12/2021 0:23,FALSE,NA,1.46077E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HeadwaysMatter,0,FALSE,FALSE,NA,NA
34,How is it possible Metro's annual capex is about the same as a Class I railroad's? That Amtrak's claimed SOGR backl… https://t.co/XYhkyCMNsT,FALSE,6,NA,11/12/2021 0:02,TRUE,NA,1.46076E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HeadwaysMatter,2,FALSE,FALSE,NA,NA
35,@EricMGarcia Can't be all bad if Amtrak is in the mix.,FALSE,0,EricMGarcia,11/11/2021 22:46,FALSE,1.4607E+18,1.46074E+18,25702314,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Daniel_Schere,0,FALSE,FALSE,NA,NA
36,"@AndrewFeinberg I am an Amtrak member, Andrew",FALSE,2,AndrewFeinberg,11/11/2021 21:51,FALSE,1.46073E+18,1.46073E+18,2249531,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EricMGarcia,0,FALSE,FALSE,NA,NA
37,@InezFeltscher @senatorshoshana I mean I was drinking bourbon on a noon Amtrak yday,FALSE,5,InezFeltscher,11/11/2021 21:42,FALSE,1.46072E+18,1.46073E+18,59850640,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wbdnewton,0,FALSE,FALSE,NA,NA
38,"What the new infrastructure law could mean for @Amtrak in Kentucky 

https://t.co/qlbJM6qJXC via @SpectrumNews1KY",FALSE,7,NA,11/11/2021 21:30,FALSE,NA,1.46072E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RailPassengers,3,FALSE,FALSE,NA,NA
39,@kevinmawright @MChiaraManzini @zppang @Portlandwings @ChinjRutgers @DestinationDogs @WhoIsMarkRossi @tischfield… https://t.co/8670viO3OK,FALSE,4,kevinmawright,11/11/2021 20:32,TRUE,1.46069E+18,1.46071E+18,7.0998E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DavidBarker_PhD,0,FALSE,FALSE,NA,NA
40,"@Amtrak Did Emeryville to DC, &amp; back, for the holidays last year. Days of relaxation &amp; great scenery, (&amp; snow &amp; hol… https://t.co/IlyAbHHte7",FALSE,0,Amtrak,11/11/2021 20:27,TRUE,1.4607E+18,1.46071E+18,119166791,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mark_mstepjtdad,0,FALSE,FALSE,NA,NA
41,Queen Elsa the Electric is snug in her berth and I her handmaiden am in my roomette @ Amtrak Auto Train in Lorton V… https://t.co/pR0J1Lils9,FALSE,0,NA,11/11/2021 19:46,TRUE,NA,1.4607E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",petricat666,0,FALSE,FALSE,-77.22069146,38.70859021
42,A lot of things are bad these days. But I HAVE gotten to take an Amtrak multiple times this past month. That is good,FALSE,16,NA,11/11/2021 19:44,FALSE,NA,1.4607E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EricMGarcia,1,FALSE,FALSE,NA,NA
43,@2235astoria @Union_Tpke @sturmovikdragon @GeorgeFTrain Yeah this was an issue for the Amtrak tracks too when they’… https://t.co/rLZAdcIMb4,FALSE,1,2235astoria,11/11/2021 19:07,TRUE,1.46068E+18,1.46069E+18,53142575,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ryanfor3F05,0,FALSE,FALSE,NA,NA
44,Today begins the saga known as Queen Elsa the Electric travels to Florida   First stop Ye Olde Auto Train @ Amtrak… https://t.co/CI4pgcfli1,FALSE,0,NA,11/11/2021 18:51,TRUE,NA,1.46068E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",petricat666,0,FALSE,FALSE,-77.22069146,38.70859021
45,How cities will benefit from Amtrak's $117B Northeast Corridor revamp https://t.co/6Fg1YsaZOm via @constructdive,FALSE,1,NA,11/11/2021 18:18,FALSE,NA,1.46067E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CI_ASCE,0,FALSE,FALSE,NA,NA
46,@senatorshoshana We all cope with Amtrak in our own ways.,FALSE,7,senatorshoshana,11/11/2021 17:59,FALSE,1.46066E+18,1.46067E+18,38445467,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YatesWilburn,0,FALSE,FALSE,NA,NA
47,@Burgersub @mtamaryland @Amtrak that is an extra level of chaotic,FALSE,0,Burgersub,11/11/2021 17:56,FALSE,1.46065E+18,1.46067E+18,1278488226,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buzzcut_barbie,0,FALSE,FALSE,NA,NA
48,"@senatorshoshana I once tried to order Amtrak wine on the Crescent. The dining car attendant replied ""Sorry, I can'… https://t.co/J4kNmFomBC",FALSE,4,senatorshoshana,11/11/2021 17:34,TRUE,1.46066E+18,1.46066E+18,38445467,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PrestonCooper93,0,FALSE,FALSE,NA,NA
49,"Take your pick:

""Why doesn't Amtrak go to Nashville or anywhere good?""
""Everyone's talking in the quiet car!""
""The… https://t.co/dIzTW2kiUr",FALSE,1,NA,11/11/2021 17:33,TRUE,NA,1.46066E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BrianFaughnan,0,FALSE,FALSE,NA,NA
50,"Rep Wexton announced funds for VA:
<U+0001F6E3><U+FE0F>$7b for roads
<U+0001F687>$1.2b for public transit
<U+0001F5A5><U+FE0F>$100m for broadband
<U+0001F309>$537m for bridg… https://t.co/XsUfGaIuVS",FALSE,65,NA,11/11/2021 17:18,TRUE,NA,1.46066E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JonFlan,31,FALSE,FALSE,NA,NA
51,"""@unitehere23 reps hundreds of On Board Services workers on Amtrak who'll directly benefit from the largest investm… https://t.co/fqlJVWC8w8",FALSE,5,NA,11/11/2021 16:58,TRUE,NA,1.46065E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",heyadiana,1,FALSE,FALSE,NA,NA
52,"*me reading this, hands forming the triangle of contemplation, in the dark, with only my amtrak credit card shining… https://t.co/TrCKcR9Lgh",FALSE,1,NA,11/11/2021 16:56,TRUE,NA,1.46065E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",laurahbryant,0,FALSE,FALSE,NA,NA
53,"""The Law expands access to public transit and makes the largest investment in passenger rail since the creation of… https://t.co/76OPXArinQ",FALSE,0,NA,11/11/2021 16:53,TRUE,NA,1.46065E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CNEC_Coalition,0,FALSE,FALSE,NA,NA
54,"Reminder: Masks are still required on all area public transit, Amtrak and airliners. https://t.co/64spdmQY3c https://t.co/H3WVFrFOQC",FALSE,2,NA,11/11/2021 16:51,FALSE,NA,1.46065E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ArlingtonDES,0,FALSE,FALSE,NA,NA
55,@hayliebswenson I liked this from an Amtrak <U+0001F60C>,FALSE,1,hayliebswenson,11/11/2021 16:11,FALSE,1.46064E+18,1.46064E+18,392743985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ERLathrop,0,FALSE,FALSE,NA,NA
56,"@Burgersub @mtamaryland @Amtrak standing on the platform for 20 minutes with no train in sight, watching the sign s… https://t.co/TwJyUaS01s",FALSE,2,buzzcut_barbie,11/11/2021 16:06,TRUE,1.46064E+18,1.46064E+18,9.3529E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buzzcut_barbie,0,FALSE,FALSE,NA,NA
57,@Burgersub @mtamaryland @Amtrak new carrollton station has been doing that for years!!,FALSE,1,Burgersub,11/11/2021 16:05,FALSE,1.46061E+18,1.46064E+18,1278488226,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buzzcut_barbie,0,FALSE,FALSE,NA,NA
58,@KaseVirginia @Amtrak The @Amtrak Regional from Union Station to NY Penn used to be $110 one way.<U+0001F633>,FALSE,1,KaseVirginia,11/11/2021 15:52,FALSE,1.46062E+18,1.46064E+18,1.01273E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DougSloan,0,FALSE,FALSE,NA,NA
59,Amtrak plans 15-year upgrade for Northeast Corridor https://t.co/bFkumnN2nP,FALSE,0,NA,11/11/2021 15:39,FALSE,NA,1.46063E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MarylandAGC,0,FALSE,FALSE,NA,NA
60,The Bipartisan Infrastructure Deal is the biggest investment in passenger rail since the creation of Amtrak.,FALSE,795,NA,11/11/2021 15:33,FALSE,NA,1.46063E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",TheDemocrats,171,FALSE,FALSE,NA,NA
61,"@SecretaryPete Secretary Pete, please fix Amtrak's Capitol Limited train between DC and Chicago. I've taken that tr… https://t.co/KYhpySIwoV",FALSE,1,SecretaryPete,11/11/2021 15:28,TRUE,1.46042E+18,1.46063E+18,1.35696E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JLav27,0,FALSE,FALSE,NA,NA
62,@kaplajk I rode Amtrak from FL to DC. 26 hrs. Needy drunk guy in the club car. Man with a voice that could penetrat… https://t.co/gdqaWFqgDS,FALSE,2,kaplajk,11/11/2021 15:27,TRUE,1.46062E+18,1.46063E+18,118297498,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rootchopper,0,FALSE,FALSE,NA,NA
63,okay hoes who’s ready to privatize amtrak?,FALSE,4,NA,11/11/2021 15:20,FALSE,NA,1.46063E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EvilJoeRBiden,0,FALSE,FALSE,NA,NA
64,"""Amtrak's $117B Northeast Corridor revamp expected to benefit local cities"" https://t.co/5bDGoPijjv #Amtrak #rail… https://t.co/gompqeRX5A",FALSE,0,NA,11/11/2021 15:00,TRUE,NA,1.46062E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Decisiontek,0,FALSE,FALSE,NA,NA
65,"Dear @Amtrak, it should not cost me more than $600 to go round trip from DC to NYC. There used to be a time when it… https://t.co/DoDssrgO9J",FALSE,27,NA,11/11/2021 14:42,TRUE,NA,1.46062E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KaseVirginia,4,FALSE,FALSE,NA,NA
66,The President’s #InfrastructureBill will deliver the largest federal investments in public transit and passenger ra… https://t.co/sfxa78Zpza,FALSE,150,NA,11/11/2021 13:05,TRUE,NA,1.46059E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BlueFutureNow,121,FALSE,FALSE,NA,NA
67,I would like to thank Amtrak for letting me travel without someone inspecting my dick.,FALSE,5,NA,11/11/2021 11:49,FALSE,NA,1.46058E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SophieComedian,0,FALSE,FALSE,NA,NA
68,@daniellevalore Usually the Amtrak up from the city is so nice hahaha,FALSE,0,daniellevalore,11/11/2021 10:53,FALSE,1.46043E+18,1.46056E+18,211236045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",adamant_aflame,0,FALSE,FALSE,NA,NA
69,@daniellevalore In May my son and I sat on Amtrak from NYC to Baltimore behind a loud woman who sang tunelessly alo… https://t.co/0FIjzVqPqn,FALSE,1076,daniellevalore,11/11/2021 9:02,TRUE,1.46043E+18,1.46053E+18,211236045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LeslieStreeter,23,FALSE,FALSE,NA,NA
70,@jaimeaguilas @Linkage4890 @nytimes NJT rail has seven times the ridership as Amtrak's Northeast Corridor...,FALSE,1,jaimeaguilas,11/11/2021 4:48,FALSE,1.46042E+18,1.46047E+18,4635492640,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ThoJSch,0,FALSE,FALSE,NA,NA
71,"the infrastructure bill bans smoking on Amtrak, which I did not think was allowed up until yesterday but here we are https://t.co/nFZXxo9ufo",FALSE,4,NA,11/11/2021 4:35,FALSE,NA,1.46047E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KevinHBell,1,FALSE,FALSE,NA,NA
72,"Shades of orange surround a bloody nosed @Amtrak in the town of Rocky Mount, NC on a beautiful fall evening. https://t.co/07MFYvgQrr",FALSE,2,NA,11/11/2021 4:18,FALSE,NA,1.46046E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ThePhotoJoe,0,FALSE,FALSE,NA,NA
73,@taxgirl @Amtrak That’s such a beautiful station.,FALSE,0,taxgirl,11/11/2021 1:56,FALSE,1.46037E+18,1.46043E+18,14079852,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SaraKropf,0,FALSE,FALSE,NA,NA
74,"Planning for an improved Union Station includes: reconstructing 25 tracks and platforms, doubling ridership capacit… https://t.co/ooYEPz6pLY",FALSE,4,NA,11/11/2021 1:30,TRUE,NA,1.46042E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",7NewsDC,3,FALSE,FALSE,NA,NA
75,@hotmulliigan Did this coming home from a pdaddy show except I ended up missing my Amtrak home,FALSE,1,hotmulliigan,11/11/2021 1:00,FALSE,1.46041E+18,1.46041E+18,7.65774E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",combatbaltimore,0,FALSE,FALSE,NA,NA
76,"@BoulderDaisy @BethOsborneT4A @chrislhayes @JeffSpeckFAICP For example, I would take Amtrak to Harpers Ferry from D.C. to hike.",FALSE,0,GordonAChaffin,11/11/2021 0:46,FALSE,1.46041E+18,1.46041E+18,3254650533,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GordonAChaffin,0,FALSE,FALSE,NA,NA
77,"@BoulderDaisy @BethOsborneT4A @chrislhayes @JeffSpeckFAICP How about trains to the mountain? You can take Amtrak, w… https://t.co/AhuYSAkHrq",FALSE,1,GordonAChaffin,11/11/2021 0:46,TRUE,1.46041E+18,1.46041E+18,3254650533,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GordonAChaffin,0,FALSE,FALSE,NA,NA
78,@DJNYC1 @davidfholt @Amtrak @koconews No doubt Democrats will remind voters of that come midterms https://t.co/oZQ7Gm9E43,FALSE,2,DJNYC1,11/11/2021 0:34,FALSE,1.4604E+18,1.46041E+18,22986718,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PositivelyBrie,0,FALSE,FALSE,NA,NA
79,"@anus @nickturani Good evening, looking for the status of @Amtrak Train 42, the Pennsylvanian.  Thanks in advance!",FALSE,3,anus,11/11/2021 0:13,FALSE,1.46039E+18,1.4604E+18,1.24209E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zuck59,0,FALSE,FALSE,NA,NA
80,@TheM_L_G Amtrak given a bunch of money and they are going to waste it instead of doing anything worthwhile. Just a… https://t.co/SrMRQ4SsD1,FALSE,0,TheM_L_G,11/10/2021 23:56,TRUE,1.46037E+18,1.4604E+18,147205029,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Errorreporrt,0,FALSE,FALSE,NA,NA
81,Great to see this bipartisan effort cross the finish line. Looking forward to taking @Amtrak from DC to Boston in t… https://t.co/6vJ5DLeDL0,FALSE,0,NA,11/10/2021 23:49,TRUE,NA,1.46039E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AndersBeal,0,FALSE,FALSE,NA,NA
