,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
27,"Paul Schrader, who wrote Taxi Driver, is a few rows behind us???!!?",FALSE,3,aleyna_rentz,11/22/2021 0:55,FALSE,1.46258E+18,1.46259E+18,2536297772,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aleyna_rentz,0,FALSE,FALSE,NA,NA
28,@JaEsf @zooko I’ve seen locals pay in person with Chivo. I’ve also see many normal people come up to Chivo ATMs to… https://t.co/He0vUaaW3Q,FALSE,1,JaEsf,11/22/2021 0:42,TRUE,1.46221E+18,1.46258E+18,2620495344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juscamarena,0,FALSE,FALSE,NA,NA
29,Nahhh not interested in becoming part of the taxi service for people traffickers. https://t.co/AgIRPvImWt,FALSE,1,NA,11/21/2021 22:28,FALSE,NA,1.46255E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jezzawants,0,FALSE,FALSE,NA,NA
30,"@BorisJohnson Publically funded taxi for illegal immigrants.
Why aren't you stopping this? https://t.co/mDwPIJCedd",FALSE,3,BorisJohnson,11/21/2021 21:59,FALSE,NA,1.46254E+18,3131144855,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sunick51,6,FALSE,FALSE,NA,NA
31,'It's a miracle I'm alive': Taxi driver who survived Liverpool terror attack condemns 'evil act' - The taxi driver… https://t.co/2uEWmTUcT3,FALSE,0,NA,11/21/2021 21:54,TRUE,NA,1.46254E+18,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">RadioAppUK</a>",jukebox_radiouk,0,FALSE,FALSE,NA,NA
32,A real hero: Liverpool taxi driver says 'it's a miracle I'm alive' following 'evil' attack https://t.co/11Z9U2FfTI,FALSE,12,NA,11/21/2021 19:50,FALSE,NA,1.46251E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NileGardiner,1,FALSE,FALSE,NA,NA
33,@lazqetjohnson I really want winks or dele to succeed but after watching winks for 90 minutes unfortunately it’s ti… https://t.co/BeXrJ4X8HF,FALSE,0,lazqetjohnson,11/21/2021 19:32,TRUE,1.46247E+18,1.4625E+18,266251364,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jonathanhillie6,0,FALSE,FALSE,NA,NA
34,#NowPlaying Demi Louise - Taxi Driver https://t.co/aIihmVUTy5,FALSE,0,NA,11/21/2021 19:28,FALSE,NA,1.4625E+18,NA,"<a href=""https://www.radioking.com"" rel=""nofollow"">Radio King LiveTweet</a>",UiKRadio,0,FALSE,FALSE,NA,NA
35,"@marksharkyl Looks lush. Hope its not that cold, got to go be mums taxi shortly and I'm not getting dressed. So pj's for me <U+0001F923>",FALSE,1,marksharkyl,11/21/2021 19:13,FALSE,1.46249E+18,1.4625E+18,425762779,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Samanth31163984,0,FALSE,FALSE,NA,NA
36,"@LoveThePuck “Taxi” had the dope intro… and Danny Devito

I definitely remember that from Nick At Nite back in the day lol",FALSE,0,LoveThePuck,11/21/2021 18:36,FALSE,1.46249E+18,1.46249E+18,100324867,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BROkeemWoodbine,0,FALSE,FALSE,NA,NA
37,#TheFutures That Inspire exhibit features a helicopter taxi and the costumes from the new @MarvelStudios movie Eter… https://t.co/xqKoZXoQBi,FALSE,0,NA,11/21/2021 18:33,TRUE,NA,1.46249E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThomasE_Kearney,0,FALSE,FALSE,NA,NA
38,@drennie83 Taxi for goldson flight for katic,FALSE,1,drennie83,11/21/2021 18:11,FALSE,1.46248E+18,1.46248E+18,499918722,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mazzierfc,0,FALSE,FALSE,NA,NA
39,I love Mexico bro offered my taxi driver lady a beer last night and she cracked that mf’r while whippin,FALSE,8,NA,11/21/2021 17:41,FALSE,NA,1.46248E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",J0rdanpears0n,0,FALSE,FALSE,NA,NA
40,"Has David Perry, the Liverpool taxi driver who managed to foil a suicide bomber, been arrested for racism yet?",FALSE,35,NA,11/21/2021 16:49,FALSE,NA,1.46246E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MrSugden2,5,FALSE,FALSE,NA,NA
41,@homemadeguitars ~ 10 years ago I was at dinner with some very smart people. The chatter was about ‘the collapse’ a… https://t.co/g2ZERFULGK,FALSE,1,homemadeguitars,11/21/2021 16:26,TRUE,1.46005E+18,1.46246E+18,1252520990,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",prreinke,0,FALSE,FALSE,NA,NA
42,Rideshare drivers are contributing to environmental degradation while their car values decline with every ride.  I… https://t.co/bNiSKyABlL,FALSE,0,DeGeer42,11/21/2021 16:25,TRUE,1.4621E+18,1.46246E+18,67092070,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DeGeer42,0,FALSE,FALSE,NA,NA
43,"Liverpool bomb: Miracle I'm alive, says taxi driver
Pleased to hear glad you’re ok <U+0001F600> https://t.co/Oo8LLoacxw",FALSE,0,NA,11/21/2021 16:10,FALSE,NA,1.46245E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jamesilesley,0,FALSE,FALSE,NA,NA
44,"Liverpool taxi driver says.

""I feel like it's a miracle that I'm alive and so thankful that no one else was injure… https://t.co/4rNL0dCqv1",FALSE,0,NA,11/21/2021 14:40,TRUE,NA,1.46243E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lakapartments,0,FALSE,FALSE,NA,NA
45,'It's a miracle I'm alive': Taxi driver who survived Liverpool terror attack condemns 'evil act' - The taxi driver… https://t.co/iCQr1m29gH,FALSE,0,NA,11/21/2021 13:54,TRUE,NA,1.46242E+18,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">RadioAppUK</a>",jukebox_radiouk,0,FALSE,FALSE,NA,NA
46,BREAKING: Liverpool taxi driver says its ‘a miracle’ he’s alive following terror attack https://t.co/pAPQqz8sX7,FALSE,0,NA,11/21/2021 13:49,FALSE,NA,1.46242E+18,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",TheChestnutPost,0,FALSE,FALSE,NA,NA
47,"@BlueEyedClark @PS5only ""take me to when I still had my Taxi""",FALSE,20,BlueEyedClark,11/21/2021 11:32,FALSE,1.46211E+18,1.46238E+18,3292944952,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jose3030,1,FALSE,FALSE,NA,NA
48,@Decx_Ltd @swfc @SkySports Nice to see one of your vans parked on a working taxi rank and the driver not giving a f… https://t.co/iWBOFQ928r,FALSE,1,Decx_Ltd,11/21/2021 11:22,TRUE,1.34505E+18,1.46238E+18,1725485018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bracken20,0,FALSE,FALSE,NA,NA
49,"@WajahatAli I once got in a taxi after a black-tie event at a fancy Manhattan hotel. ""So, you work at the Waldorf?"" the cabbie asked.",FALSE,4,WajahatAli,11/21/2021 6:36,FALSE,1.46228E+18,1.46231E+18,21733692,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bobdrummond,0,FALSE,FALSE,NA,NA
50,@philiprichards5 You mean advanced taxi booking https://t.co/h36BprWLXp,FALSE,3,philiprichards5,11/21/2021 6:27,FALSE,1.4623E+18,1.46231E+18,424478521,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BlenkinsopWing,1,FALSE,FALSE,NA,NA
51,@kaorukofan sega pls make crazy taxi anime <U+0001F64F>,FALSE,0,kaorukofan,11/21/2021 5:22,FALSE,1.46224E+18,1.46229E+18,1.38092E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",starfruit51,0,FALSE,FALSE,NA,NA
52,#NowPlaying Demi Louise - Taxi Driver https://t.co/vc9nGRBByX,FALSE,0,NA,11/21/2021 4:54,FALSE,NA,1.46228E+18,NA,"<a href=""https://www.radioking.com"" rel=""nofollow"">Radio King LiveTweet</a>",UiKRadio,0,FALSE,FALSE,NA,NA
53,@ThatEricAlper Big Yellow Taxi,FALSE,0,ThatEricAlper,11/21/2021 3:59,FALSE,1.46225E+18,1.46227E+18,22018221,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bosswrangler,0,FALSE,FALSE,NA,NA
54,"@johnpelwood “That taxi in the midddle fame.  What dread cargo does it carry, to what wretched appointment?”",FALSE,1,johnpelwood,11/21/2021 3:41,FALSE,1.46223E+18,1.46226E+18,102418302,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jasonalevine,0,FALSE,FALSE,NA,NA
55,@WarrenDavidson @PrestonPysh Waiting for Paul Krugman’s taxi driver to tell me what to think,FALSE,2,WarrenDavidson,11/20/2021 23:45,FALSE,1.46189E+18,1.46221E+18,7.42736E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",strobist,0,FALSE,FALSE,NA,NA
56,The saucer shape and color scheme for the PAN-AIR Taxi Ship is also inspired a bit by Frieza's spaceship. https://t.co/S34cph4Ipp,FALSE,2,CHRISalaises,11/20/2021 22:39,FALSE,1.46219E+18,1.46219E+18,9.78866E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CHRISalaises,0,FALSE,FALSE,NA,NA
57,Can’t wait until the first ANC meeting where someone complains about the lack of parking for their giant air taxi. https://t.co/07YGjDCq2e,FALSE,5,TheDailyRiderDC,11/20/2021 22:09,FALSE,1.46218E+18,1.46218E+18,308615165,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheDailyRiderDC,0,FALSE,FALSE,NA,NA
58,@Culturecams What taxi service does he want back to Norway?,FALSE,0,Culturecams,11/20/2021 19:29,FALSE,1.4621E+18,1.46214E+18,4766665333,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KristenMongor27,0,FALSE,FALSE,NA,NA
59,@Nguyen_anime3 Stop giving Taxi Lomein attention.,FALSE,0,Nguyen_anime3,11/20/2021 18:51,FALSE,1.46213E+18,1.46213E+18,1.40046E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BMacster1968,0,FALSE,FALSE,NA,NA
60,@alex_avoigt @grizmatt @OfficialABQ Sion is better for me than a similar priced car without panels. A more expensiv… https://t.co/bfYRGwEACD,FALSE,1,alex_avoigt,11/20/2021 18:51,TRUE,1.46202E+18,1.46213E+18,7.18747E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ajverharen,0,FALSE,FALSE,NA,NA
61,Taxi for Ben White  #LIVARS,FALSE,2,NA,11/20/2021 18:40,FALSE,NA,1.46213E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",padraigcumiskey,0,FALSE,FALSE,NA,NA
62,"@Wolfzee11 They leave a disclaimer in a following tweet, but this is proof that for popularity, hype at the start i… https://t.co/QNFgW0Joh4",FALSE,4,Wolfzee11,11/20/2021 18:19,TRUE,1.46192E+18,1.46212E+18,7.38802E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",stephenweirdy8,0,FALSE,FALSE,NA,NA
63,"Available Now!
Jordan 12 Royalty Taxi Sz 8.5 $230.00 @ Thepeoplesplace703 https://t.co/AsyJ8Ofytp",FALSE,0,NA,11/20/2021 17:53,FALSE,NA,1.46212E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",PeoplesPlace703,0,FALSE,FALSE,-77.4713272,38.7509554
64,How Ole Gunnar Solskjær could stay in a job after that I don't know! Never thought Deano would be out of a job (&amp;ba… https://t.co/YxxA5KWRQ1,FALSE,0,NA,11/20/2021 17:29,TRUE,NA,1.46211E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Boxy_83,0,FALSE,FALSE,NA,NA
65,Taxi for ole  #WATMUN,FALSE,0,NA,11/20/2021 16:58,FALSE,NA,1.4621E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bubba1175,0,FALSE,FALSE,NA,NA
66,I forgot how depressing TAXI was.,FALSE,1,NA,11/20/2021 16:45,FALSE,NA,1.4621E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PatPadua,0,FALSE,FALSE,NA,NA
67,@NihilSegniter I was just observing yesterday how long it's been since I've seen a taxi.,FALSE,1,NihilSegniter,11/20/2021 16:36,FALSE,1.46209E+18,1.4621E+18,3236192661,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mddirtlaw,0,FALSE,FALSE,NA,NA
68,"<U+0001F983> Thanksgiving parking update:
A garage: <U+0001F6AB> 
B/C garage: <U+2705>
Economy lot: <U+2705>

Garages are accommodating advanced reserv… https://t.co/ZrLOz5iOgI",FALSE,12,NA,11/20/2021 16:20,TRUE,NA,1.46209E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reagan_Airport,3,FALSE,FALSE,NA,NA
69,"Don’t let a pre-Thanksgiving party squash your holiday meal. If you’ve been drinking, call a sober friend, taxi or… https://t.co/H2duewBgFq",FALSE,6,NA,11/20/2021 15:15,TRUE,NA,1.46208E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",GHSAHQ,2,FALSE,FALSE,NA,NA
70,"@pritipatel @DCPoliceDept Stop the illegal immigrants, don't use board force as a taxi service!!!",FALSE,0,pritipatel,11/20/2021 14:54,FALSE,1.46199E+18,1.46207E+18,61660254,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jimS47,0,FALSE,FALSE,NA,NA
71,It's cold! Don't wait outside for your ride. Request a taxi in advance or right away on the #dcyellowcabapp or… https://t.co/inYcBqg7mn,FALSE,0,DCYellowCab,11/20/2021 11:29,TRUE,1.45713E+18,1.46202E+18,1225520731,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DCYellowCab,0,FALSE,FALSE,NA,NA
72,We are out there working for you #24hours a day. Request a taxi here https://t.co/9hymmGq8Vo or call 2025441212. On… https://t.co/a81oFtxUsP,FALSE,0,DCYellowCab,11/20/2021 11:27,TRUE,1.46071E+18,1.46202E+18,1225520731,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DCYellowCab,0,FALSE,FALSE,NA,NA
73,@Issiemandry @AppFraud @UberUK Put ya hand out &amp; Flag a fully licensed professional Taxi if ya that concerned https://t.co/EWnv8BzKhc,FALSE,0,Issiemandry,11/20/2021 10:30,FALSE,1.4619E+18,1.46201E+18,587592943,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",londonvitotaxi2,0,FALSE,FALSE,NA,NA
74,"(2 of 2) @JFKairport was a dream, took us to the front of line as we had an 11 year old with us. Landing to taxi in… https://t.co/Quff24A2Dm",FALSE,0,keepupwithkara1,11/20/2021 10:10,TRUE,1.462E+18,1.462E+18,1.27046E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",keepupwithkara1,0,FALSE,FALSE,NA,NA
75,"Get a taxi with the AK Limo Services. Book a taxi in Long Beach, South Bay, Los Angles, San Diego, and Orange Count… https://t.co/wIA5wopzB5",FALSE,0,NA,11/20/2021 9:34,TRUE,NA,1.46199E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AkTransportati1,0,FALSE,FALSE,NA,NA
76,@dawnquorus @andreasveg @DPJHodges Question for you. The man in Liverpool who exploded his suicide comb in the taxi… https://t.co/eRUKoWJkbK,FALSE,3,dawnquorus,11/20/2021 9:25,TRUE,1.46198E+18,1.46199E+18,3192607733,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MBD0811,0,FALSE,FALSE,NA,NA
77,Yeah this vid helped me clear my thoughts and now I’m rethinking my Top 10 like with Odd Taxi. That finale gave mas… https://t.co/eAcWvYgMYV,FALSE,2,NA,11/20/2021 8:43,TRUE,NA,1.46198E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",stephenweirdy8,0,FALSE,FALSE,NA,NA
78,"@BBCNews They have guns, have to be careful now, thinking start always, never saw luure, Troon stop, it's was my fa… https://t.co/ZGRgfMAXl8",FALSE,0,BBCNews,11/20/2021 8:09,TRUE,1.46193E+18,1.46197E+18,612473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kert85703400,0,FALSE,FALSE,NA,NA
79,can twitter stop showing me taxi driver tweets i haven’t even seen it,FALSE,1,NA,11/20/2021 7:19,FALSE,NA,1.46196E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",prodgunner,0,FALSE,FALSE,NA,NA
80,@Radisson Charlotte SO RUDE. Waited 40 minutes on the curb after calling for the shuttle. NO SHOW-Took a taxi and g… https://t.co/pX3CA3oOQ6,FALSE,0,Radisson,11/20/2021 6:06,TRUE,NA,1.46194E+18,112508604,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",skool_of_life,0,FALSE,FALSE,NA,NA
81,"After admitting he was too drunk to drive to the cop, the cop gives him the benefit of the doubt and says “we got y… https://t.co/BnYjVAv5iU",FALSE,0,Nick_Pratzer,11/20/2021 6:01,TRUE,1.46194E+18,1.46194E+18,350977854,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nick_Pratzer,0,FALSE,FALSE,NA,NA
