,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
290,Congrats to Metro HC alum Abby Asuncion on being named National Field Hockey Coaches Associations Region VI Collegi… https://t.co/w51yuRwbnE,FALSE,21,NA,12/1/2021 4:12,TRUE,NA,1.4659E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metrohockeyclub,0,FALSE,FALSE,NA,NA
291,"Fact 1 - Baltimore has a subway/metro 
Fact 2 - one of the metro stations has a resident PIANO
Fact 3 - I’ve lived… https://t.co/f4U2bzEusP",FALSE,6,NA,12/1/2021 3:59,TRUE,NA,1.46589E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lilyklau,0,FALSE,FALSE,NA,NA
292,"@BNCNews @marclamonthill Mayor-elect Andre Dickens

https://t.co/jBrEwj8okI",FALSE,0,BNCNews,12/1/2021 3:58,FALSE,1.46589E+18,1.46589E+18,1.1088E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nycplayboy78,0,FALSE,FALSE,NA,NA
293,"@biboofficial @bitcoinisntreal And now Lyft is consistently cheaper than Uber, at least where I'm at (DC metro). St… https://t.co/ErMInjJPEi",FALSE,0,biboofficial,12/1/2021 3:42,TRUE,1.46575E+18,1.46589E+18,2765849243,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KeeganSCH,0,FALSE,FALSE,NA,NA
294,A man seriously just lit up a cigarette on this metro car.  What??  @unsuckdcmetro,FALSE,3,NA,12/1/2021 3:14,FALSE,NA,1.46588E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ann_OC,1,FALSE,FALSE,NA,NA
295,@SmPotatoes @Rizabellepow @EvanMGlass In what locality are you living where Metro buses run routes during peak hour… https://t.co/bqUUEMQePV,FALSE,1,SmPotatoes,12/1/2021 3:02,TRUE,1.46587E+18,1.46588E+18,828274520,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ahlorch,0,FALSE,FALSE,NA,NA
296,@SeauxCocoa @metro_man @_Tamsey @Taa_stee @Tntlovesbnb True !!,FALSE,0,SeauxCocoa,12/1/2021 2:52,FALSE,1.46587E+18,1.46588E+18,166599038,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChelsIsRight,0,FALSE,FALSE,NA,NA
297,"@sharkespearean 2800 Woodley in Woodley Park! I’ve lived here for 3 years, close to metro, access to rock creek, lo… https://t.co/Re0EfJuu1w",FALSE,0,sharkespearean,12/1/2021 2:48,TRUE,1.46581E+18,1.46588E+18,14713705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RachelPopik,0,FALSE,FALSE,NA,NA
298,"Uber driver shot, carjacked in 'kiss- n-ride' area at Greenbelt Metro station https://t.co/b4tx9LhpVC",FALSE,4,NA,12/1/2021 2:38,FALSE,NA,1.46587E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brad7News,10,FALSE,FALSE,NA,NA
299,<U+0001F1F5><U+0001F1F8>Metro DC DSA is joining our comrades at @DSA_Palestine and the growing number of DSA chapters and allied orgs in… https://t.co/NtxaygOi2w,FALSE,67,NA,12/1/2021 2:36,TRUE,NA,1.46587E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Intl_Solidarity,18,FALSE,FALSE,NA,NA
300,@dewpoint05 @AdamTuss @DanBullinger @nbcwashington @and The Twitter handle for DMV METRO  is @wmata Have fun!,FALSE,1,dewpoint05,12/1/2021 2:27,FALSE,1.46584E+18,1.46587E+18,276239027,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NJDC07,0,FALSE,FALSE,NA,NA
301,@modiannee I grew up in the metro area and I always tell people I’m from Detroit. I absolutely consider any city in… https://t.co/cCs4ohUqkH,FALSE,3,modiannee,12/1/2021 1:54,TRUE,1.46576E+18,1.46586E+18,1703509160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",geeohhkay,0,FALSE,FALSE,NA,NA
302,@metro_man @_Tamsey @ChelsIsRight @Tntlovesbnb You need to fix this!,FALSE,0,metro_man,12/1/2021 1:53,FALSE,1.46586E+18,1.46586E+18,22921495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Taa_stee,0,FALSE,FALSE,NA,NA
303,@_Tamsey @ChelsIsRight @Taa_stee @Tntlovesbnb Wow y’all formed like Voltron https://t.co/nHJglKH1s4,FALSE,1,_Tamsey,12/1/2021 1:48,FALSE,1.46586E+18,1.46586E+18,148910655,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
304,@ChelsIsRight @metro_man @Tntlovesbnb It’s all wrong! I’m disappointed,FALSE,0,ChelsIsRight,12/1/2021 1:45,FALSE,1.46586E+18,1.46586E+18,26887791,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Taa_stee,0,FALSE,FALSE,NA,NA
305,@Taa_stee @metro_man @Tntlovesbnb Where is the Campbell's chicken noodle soup,FALSE,1,Taa_stee,12/1/2021 1:45,FALSE,1.46586E+18,1.46586E+18,143602943,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChelsIsRight,0,FALSE,FALSE,NA,NA
306,@metro_man @Tntlovesbnb Rock Creek ain’t no damn medicine <U+0001F602>probably didn’t even turn on “The Young &amp; the Restlsss”,FALSE,2,metro_man,12/1/2021 1:39,FALSE,1.46586E+18,1.46586E+18,22921495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Taa_stee,0,FALSE,FALSE,NA,NA
307,"@Taa_stee @Tntlovesbnb Idk what else to do. Gave her some ibuprofen, and a sip of my drink. She just need to lay down at this point",FALSE,1,Taa_stee,12/1/2021 1:38,FALSE,1.46586E+18,1.46586E+18,143602943,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
308,@metro_man @Tntlovesbnb She deserves better than this,FALSE,2,metro_man,12/1/2021 1:34,FALSE,1.46586E+18,1.46586E+18,22921495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Taa_stee,0,FALSE,FALSE,NA,NA
309,@Taa_stee @Tntlovesbnb WHAT?!?!?!?!,FALSE,1,Taa_stee,12/1/2021 1:32,FALSE,1.46585E+18,1.46586E+18,143602943,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
310,@Tntlovesbnb Lol we got cans of the name brand stuff in here. I grated some fresh ginger and put it in her cup. Tol… https://t.co/LkEWr1SxSO,FALSE,1,Tntlovesbnb,12/1/2021 1:14,TRUE,1.46585E+18,1.46585E+18,801543930,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
311,"Greater #Baltimore ranks high on a new list of top U.S. metro areas for charitable giving.

#nonprofits… https://t.co/0q7Hzu9VFw",FALSE,1,NA,12/1/2021 1:00,TRUE,NA,1.46585E+18,NA,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",BaltBizOnline,0,FALSE,FALSE,NA,NA
312,Crushed. https://t.co/bVeko7BVC7,FALSE,0,metro_man,12/1/2021 0:59,FALSE,1.46585E+18,1.46585E+18,22921495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
313,@Janetlynne211 @TaniaHopkins3 @JelenaWild0 @karthik_es @JustMelissa81 @KarenJukes2 @jalinvic @ArmyofShadows2… https://t.co/10O0tsICTI,FALSE,3,Janetlynne211,12/1/2021 0:58,TRUE,1.46585E+18,1.46585E+18,8.64933E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RevengeBunny,0,FALSE,FALSE,NA,NA
314,Daughter got her second shot yesterday and is going they it. Y’all know what time it is… https://t.co/px23uaa6A2,FALSE,3,NA,12/1/2021 0:57,FALSE,NA,1.46585E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
315,I don’t think the new PG County amendment goes far enough. There is too much single family zoning right next to met… https://t.co/4mXxEgTvbr,FALSE,1,NA,12/1/2021 0:48,TRUE,NA,1.46585E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alaina_pitt,0,FALSE,FALSE,NA,NA
316,@82_Streetcar @annelies_goger Ahem affordable and walkable/metro accessible.,FALSE,0,alaina_pitt,12/1/2021 0:46,FALSE,1.46584E+18,1.46584E+18,35820352,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alaina_pitt,0,FALSE,FALSE,NA,NA
317,This made me chuckle so hard https://t.co/Gr1zrb6T5G,FALSE,1,NA,12/1/2021 0:29,FALSE,NA,1.46584E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,1,FALSE,FALSE,NA,NA
318,"Residents can be expected to deal with the ""current (reduced) rail service levels"" through Dec. 31.

The metro serv… https://t.co/axWIYGiD2c",FALSE,2,NA,12/1/2021 0:13,TRUE,NA,1.46584E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",dcexaminer,1,FALSE,FALSE,NA,NA
319,"Chilling look at an Australian quarantine prison camp!!

@TaniaHopkins3 @JelenaWild0 @karthik_es @JustMelissa81… https://t.co/WJs6DKHwfi",FALSE,35,NA,12/1/2021 0:11,TRUE,NA,1.46584E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RevengeBunny,37,FALSE,FALSE,NA,NA
320,"I’d love to say I made it back safely, except I still need to take the Metro home and I honestly expect my train to… https://t.co/mdZBLg8ImC",FALSE,1,NA,12/1/2021 0:09,TRUE,NA,1.46584E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mjbellecourt,0,FALSE,FALSE,NA,NA
321,"December 1, we’re back at NIH headquarters (Medical Center Metro) for a second #FireFauci #ArrestFauci… https://t.co/NqJB4snvVj",FALSE,15,NA,12/1/2021 0:09,TRUE,NA,1.46584E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlexisBadenMaye,7,FALSE,FALSE,NA,NA
322,@ronbailey19 Terrible. Planning in the Baltimore metro area is so lackluster.,FALSE,1,ronbailey19,12/1/2021 0:06,FALSE,1.46583E+18,1.46583E+18,48412356,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CarolSOtt,0,FALSE,FALSE,NA,NA
323,"@Battlefield @GrizzleOnTwitch Why people want 64? Is 128 too much? 

I think vehicles are just the main culprits, w… https://t.co/JQBLidUFBl",FALSE,0,Battlefield,12/1/2021 0:06,TRUE,1.4657E+18,1.46583E+18,27855118,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_brivnii,0,FALSE,FALSE,NA,NA
324,Are you a HR Director with Mergers &amp; Acquisitions experience and live in the Chicago/Chicago Metro area??  I have a… https://t.co/j5PgKiv72I,FALSE,0,NA,12/1/2021 0:03,TRUE,NA,1.46583E+18,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",TalentSharksGlo,0,FALSE,FALSE,NA,NA
325,Quality time in the kitchen…adding fractions. https://t.co/ZdF2y5hj5w,FALSE,2,NA,12/1/2021 0:01,FALSE,NA,1.46583E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
326,@chopchopsIide Ill show her like Metro Station or something,FALSE,1,Evan_Sonne,11/30/2021 23:50,FALSE,1.46582E+18,1.46583E+18,1.36123E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Evan_Sonne,0,FALSE,FALSE,NA,NA
327,This is really upsetting me. https://t.co/85nUAU4FHx,FALSE,0,NA,11/30/2021 23:48,FALSE,NA,1.46583E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,1,FALSE,FALSE,NA,NA
328,"@82_Streetcar @annelies_goger Yeah 300 flat, fee-simple, near metro, in decent condition, and in DC is virtually im… https://t.co/OXAJ43gvVn",FALSE,1,82_Streetcar,11/30/2021 23:48,TRUE,1.46583E+18,1.46583E+18,9.1306E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HavlinMichael,0,FALSE,FALSE,NA,NA
329,@82_Streetcar @annelies_goger If you’re patient you can find some decent fee-simple homes in 300’s near Benning Rd… https://t.co/E5OAddWKiZ,FALSE,1,82_Streetcar,11/30/2021 23:43,TRUE,1.46569E+18,1.46583E+18,9.1306E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HavlinMichael,0,FALSE,FALSE,NA,NA
330,I am “that guy” on the metro rn https://t.co/puJwgsw2kf,FALSE,2,NA,11/30/2021 23:38,FALSE,NA,1.46583E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ama_wol,0,FALSE,FALSE,NA,NA
331,The Arlingtones are bringing the holiday cheers to metro stops. Wonderful a cappella group! https://t.co/iBr6gbJgqH,FALSE,0,NA,11/30/2021 23:38,FALSE,NA,1.46583E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HousingHuaman,0,FALSE,FALSE,NA,NA
332,"Also, Oxford is not metro Detroit. I get referencing towns close to the major city, but maybe 3% of Detroiters knew… https://t.co/YGxaLWMVmW",FALSE,8,NA,11/30/2021 23:37,TRUE,NA,1.46583E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CeeWorlds,0,FALSE,FALSE,NA,NA
333,"For #GivingTuesday, please support our MobileMammo community outreach program! Just $9 per month will help offset t… https://t.co/uNNVO2YW3m",FALSE,0,NA,11/30/2021 23:34,TRUE,NA,1.46583E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BreastCareDC,1,FALSE,FALSE,NA,NA
334,@KiannaBanks Zero help. Thx <U+0001F923><U+0001F923>,FALSE,0,KiannaBanks,11/30/2021 23:32,FALSE,1.46583E+18,1.46583E+18,25939147,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
335,"I used to say that when I retired from my career, I wanted to be a flight instructor. But tbh, I think bbq is where… https://t.co/noTdltW7gE",FALSE,4,NA,11/30/2021 23:30,TRUE,NA,1.46583E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
336,This was a daily thing when I worked out metro PCs <U+0001F602>. Niggas used to be 2 months behind on their phone bill and mad… https://t.co/hZT66LafeM,FALSE,0,NA,11/30/2021 23:28,TRUE,NA,1.46582E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lmHighAsfRn,0,FALSE,FALSE,NA,NA
337,@Heaconz1 Ive been playing some Metro lately. Just finished the first one and started Last Light. Maybe I'll play i… https://t.co/MhT7Xzy03B,FALSE,1,Heaconz1,11/30/2021 23:21,TRUE,1.46582E+18,1.46582E+18,1.27547E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Poptosis808,0,FALSE,FALSE,NA,NA
338,@KiannaBanks Yo you posted some fried rice a while back that looked bomb. Where TF was that from?!?!,FALSE,0,KiannaBanks,11/30/2021 23:19,FALSE,1.46582E+18,1.46582E+18,25939147,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
339,@CocoJenell Same!!! I need to run this back as soon as it gets COLD cold,FALSE,0,CocoJenell,11/30/2021 23:18,FALSE,1.46582E+18,1.46582E+18,453284714,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
340,"Week 12 #DCTDC Washington Metro Pro Player of the Week is @WashingtonNFL RB Antonio Gibson!
 
Gibson rushed 29 time… https://t.co/RFDCSwrtgp",FALSE,3,NA,11/30/2021 23:13,TRUE,NA,1.46582E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DCTouchdownClub,0,FALSE,FALSE,NA,NA
341,"My job funny. Asking us if we want to work from home still like people are going to say “nah, I wanna dread traffic… https://t.co/U2EVBqbLwE",FALSE,0,NA,11/30/2021 23:13,TRUE,NA,1.46582E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_JuiceJones,0,FALSE,FALSE,NA,NA
342,@MarenEHill That’s so scary! please let me know if you want a <U+0001F697> ride or a metro buddy if it makes you more comfortable. <U+2764><U+FE0F>,FALSE,3,MarenEHill,11/30/2021 23:09,FALSE,1.46582E+18,1.46582E+18,541815981,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisagovoni,0,FALSE,FALSE,NA,NA
343,@metro_man I love pot pies !!!,FALSE,0,metro_man,11/30/2021 23:01,FALSE,1.46582E+18,1.46582E+18,22921495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CocoJenell,0,FALSE,FALSE,NA,NA
344,"These apparently #NoNuanceNovember takes brought to you suburban sprawl over Thanksgiving.

Taking the metro home n… https://t.co/WLu6D3vADV",FALSE,3,NA,11/30/2021 23:00,TRUE,NA,1.46582E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",benpreis,0,FALSE,FALSE,NA,NA
345,Made some amazing turkey pot pies last year. Need to do this again https://t.co/t2OKvEKb7O,FALSE,7,NA,11/30/2021 23:00,FALSE,NA,1.46582E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,1,FALSE,FALSE,NA,NA
346,@ThisIsBoonie Lol will be me next week.,FALSE,0,ThisIsBoonie,11/30/2021 22:59,FALSE,1.46582E+18,1.46582E+18,59539419,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
347,"This week’s #DCTDC Washington Metro College Player of the Week is @TerpsFootball QB Taulia Tagovailoa!
 
Tagovailoa… https://t.co/dcYD6lcLDU",FALSE,55,NA,11/30/2021 22:50,TRUE,NA,1.46582E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DCTouchdownClub,4,FALSE,FALSE,NA,NA
348,@ThisIsBoonie I believe it. We go to the same lot every year. Used to be a $29 lot. We’d pay extra for the better q… https://t.co/uli4oXmN9c,FALSE,0,ThisIsBoonie,11/30/2021 22:46,TRUE,1.46581E+18,1.46581E+18,59539419,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
349,@AdamTuss @DanBullinger @nbcwashington What am I missing? It seems pretty clear that a safe Metro is impossible wit… https://t.co/uPeGF92qZP,FALSE,1,AdamTuss,11/30/2021 22:45,TRUE,1.46581E+18,1.46581E+18,18722097,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OkayImAnnie444,0,FALSE,FALSE,NA,NA
350,@p1z4T And they’ve been getting away with everything wrong due to the pandemic &amp; reduced ridership lol,FALSE,1,p1z4T,11/30/2021 22:43,FALSE,1.46581E+18,1.46581E+18,411259340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
351,"My candidate for metro area that’s poised to boom is Richmond, VA growing into an extension of the northeastern megalopolis.",FALSE,617,NA,11/30/2021 22:41,FALSE,NA,1.46581E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mattyglesias,29,FALSE,FALSE,NA,NA
352,Bob for apples at Farragut West Metro Station.,FALSE,0,NA,11/30/2021 22:37,FALSE,NA,1.46581E+18,NA,"<a href=""http://geoffsnowman.codes"" rel=""nofollow"">ThingsToDoInDC</a>",thingstotryindc,0,FALSE,FALSE,NA,NA
353,"<U+0001F451>EAST COAST<U+0001F451> W/ Tropidelic NEXT WEEK. DATES BELOW TIX ON SALE NOW <U+0001F440> https://t.co/2jtnl5iCV4

12.9 Brightbox Theatre… https://t.co/LGKfMMRUCb",FALSE,2,NA,11/30/2021 22:33,TRUE,NA,1.46581E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JointOptMD,0,FALSE,FALSE,NA,NA
354,"The City of Rockville is proposing a road diet, wider sidewalks &amp; buffered bike lanes for Washington St. near the M… https://t.co/0aCiDMNLQ5",FALSE,36,NA,11/30/2021 22:32,TRUE,NA,1.46581E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",gwhennigan,4,FALSE,FALSE,NA,NA
355,A Metro railcar’s brakes caught fire last night at Gallery Place. This happened with Metro’s oldest railcars - the… https://t.co/Zg26jzGOyN,FALSE,40,NA,11/30/2021 22:31,TRUE,NA,1.46581E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AdamTuss,9,FALSE,FALSE,NA,NA
356,Curry chicken is happening… https://t.co/6GIB3py7wX,FALSE,3,NA,11/30/2021 22:29,FALSE,NA,1.46581E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
357,@ThisIsBoonie This. Paid about $100 last year when all was said &amp; done,FALSE,0,ThisIsBoonie,11/30/2021 22:28,FALSE,1.46581E+18,1.46581E+18,59539419,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
358,A Queen <U+0001F923><U+0001F923><U+0001F923> https://t.co/wQs3v8gLiH,FALSE,1,NA,11/30/2021 22:27,FALSE,NA,1.46581E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
359,@Lathbalrog Yo metro is so amazing good choice!,FALSE,1,Lathbalrog,11/30/2021 22:23,FALSE,1.46545E+18,1.46581E+18,794758832,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Draconayr,0,FALSE,FALSE,NA,NA
360,Here's some early stuff on Lousiana's nonfarm jobs by metro area that will underly a lot of that stuff.  #Louisiana… https://t.co/QITsVDs9qa,FALSE,0,DataMashup21,11/30/2021 22:21,TRUE,1.46581E+18,1.46581E+18,1.45483E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DataMashup21,0,FALSE,FALSE,NA,NA
361,"School Speech-Language Pathologist in East Phoenix, AZ Metro ($70k 2021-22 year; $80k 2022-23 year) https://t.co/DUbYHRYcat",FALSE,0,NA,11/30/2021 22:20,FALSE,NA,1.46581E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",ASHACareers,0,FALSE,FALSE,NA,NA
362,"@VirtueofCrowds The thing is that Metro isn't likely to expand, and if it does, it'll either be going to park-and-r… https://t.co/ImIcVgUcB3",FALSE,0,VirtueofCrowds,11/30/2021 22:12,TRUE,1.46579E+18,1.46581E+18,1710291366,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",82_Streetcar,0,FALSE,FALSE,NA,NA
363,"With your support, ACT has been able to help underserved African immigrants in the New York City and the D.C. metro… https://t.co/O0QLIYTsC5",FALSE,1,AfricansUS,11/30/2021 22:12,TRUE,1.46581E+18,1.46581E+18,3548096477,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AfricansUS,0,FALSE,FALSE,NA,NA
364,"A guy outside the metro was SLAYING on a trombone, playing All I want for Xmas is you.
It was epic and the perfect… https://t.co/TXrmwesWde",FALSE,10,NA,11/30/2021 22:12,TRUE,NA,1.46581E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ds_whitaker,1,FALSE,FALSE,NA,NA
365,@KiannaBanks Lol love this song. Makes me think I’m a thug,FALSE,0,KiannaBanks,11/30/2021 22:10,FALSE,1.4658E+18,1.46581E+18,25939147,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
366,"Useful link: Patent activity by metro area, 2000-2015

https://t.co/nimWOOrhM4",FALSE,0,NA,11/30/2021 22:09,FALSE,NA,1.46581E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mjhousiaux12,0,FALSE,FALSE,NA,NA
367,"@turini2 Thanks. I was confused since their tweet only had one map shown (there's room for 4 pics on a tweet, LA Metro!).",FALSE,5,turini2,11/30/2021 22:01,FALSE,1.4658E+18,1.4658E+18,139684702,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tracktwentynine,0,FALSE,FALSE,NA,NA
368,At halftime of the Washington Catholic Athletic Conference Metro Division Championship game at the Prince George's… https://t.co/WAqaRkEkmy,FALSE,5,NA,11/30/2021 22:00,TRUE,NA,1.4658E+18,NA,"<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>",SoMdNewsSports,1,FALSE,FALSE,NA,NA
369,@Talkmaster Because the people in metro Atlanta are only there because Atlanta is there.,FALSE,0,Talkmaster,11/30/2021 21:52,FALSE,1.46572E+18,1.4658E+18,16725276,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neilh2o,0,FALSE,FALSE,NA,NA
370,"@judgeglock @Elan_Sykes @TheBTI Again, the NYC metro area is more expensive primarily because more people want to l… https://t.co/ZReFAf8pHA",FALSE,0,judgeglock,11/30/2021 21:40,TRUE,1.4658E+18,1.4658E+18,2861143775,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",gabriel_weil,0,FALSE,FALSE,NA,NA
371,@firefoxsimpp @AlexanderBystr5 @onlytruetom @Simon_Real04 it really depends on how big your city is. I live in the… https://t.co/mnqTRpNEZV,FALSE,2,firefoxsimpp,11/30/2021 21:38,TRUE,1.4658E+18,1.4658E+18,1.18915E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sylvie_124,0,FALSE,FALSE,NA,NA
372,@MetroIAF is a #NCRPMember with leaders and organizers who use the power they build to improve the lives of our fam… https://t.co/T07k6vA8vd,FALSE,0,NCRP,11/30/2021 21:34,TRUE,1.4658E+18,1.4658E+18,100564273,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NCRP,0,FALSE,FALSE,NA,NA
