,user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
102,112476986,1.45412E+18,1635523200,goDCgo,Avoid Metro delays and register for one FREE 30-day @bikeshare membership that includes unlimited 45-minute rides on the classic red bikes. There will be no unlocking or travel fee. Learn more. #bikeDC https://t.co/xPIrcIbhHd https://t.co/pFFICwpKUT,HubSpot,225,NA,NA,NA,FALSE,FALSE,6,2,NA,NA,bikeDC,NA,bit.ly/3GnAVIA,https://t.co/xPIrcIbhHd,https://bit.ly/3GnAVIA,http://pbs.twimg.com/media/FC4On_ZXMAIKK3u.jpg,https://t.co/pFFICwpKUT,https://twitter.com/goDCgo/status/1454115811233308678/photo/1,photo,http://pbs.twimg.com/media/FC4On_ZXMAIKK3u.jpg,https://t.co/pFFICwpKUT,https://twitter.com/goDCgo/status/1454115811233308678/photo/1,NA,167144775,bikeshare,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/goDCgo/status/1454115811233308678,goDCgo,"Washington, DC","By bike, bus, foot or train, http://t.co/TjMBhx9mNg is your #1 resource for getting to & around DC. A @DDOTDC initiative.",http://t.co/kX7lZsDWky,FALSE,4791,2152,196,9301,4126,1265648152,FALSE,http://t.co/kX7lZsDWky,http://godcgo.com/,NA,https://pbs.twimg.com/profile_banners/112476986/1610546003,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/732296407525138432/SB4E2p7N_normal.jpg
103,112476986,1.45526E+18,1635796805,goDCgo,"Sign-up for a FREE 30-day @bikeshare membership while Metro is experiencing service delays and link up with fellow cyclists in your community like @BWBDC, @WeRideDC @WABADC, @GearinUpDC, @ContesBikeShop, @BicycleSPACE, and many more! #bikeDC https://t.co/APeZeWhR8F https://t.co/ckCZzMaS93",HubSpot,265,NA,NA,NA,FALSE,FALSE,4,1,NA,NA,bikeDC,NA,bit.ly/3m8KRxI,https://t.co/APeZeWhR8F,https://bit.ly/3m8KRxI,http://pbs.twimg.com/media/FDIiWCfXEAI28DJ.jpg,https://t.co/ckCZzMaS93,https://twitter.com/goDCgo/status/1455263393213001732/photo/1,photo,http://pbs.twimg.com/media/FDIiWCfXEAI28DJ.jpg,https://t.co/ckCZzMaS93,https://twitter.com/goDCgo/status/1455263393213001732/photo/1,NA,"c(""167144775"", ""491635942"", ""1221532169832714240"", ""19539948"", ""532314236"", ""4715312834"", ""151104533"")","c(""bikeshare"", ""BWBDC"", ""WeRideDC"", ""WABADC"", ""GearinUpDC"", ""ContesBikeShop"", ""BicycleSPACE"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/goDCgo/status/1455263393213001732,goDCgo,"Washington, DC","By bike, bus, foot or train, http://t.co/TjMBhx9mNg is your #1 resource for getting to & around DC. A @DDOTDC initiative.",http://t.co/kX7lZsDWky,FALSE,4791,2152,196,9301,4126,1265648152,FALSE,http://t.co/kX7lZsDWky,http://godcgo.com/,NA,https://pbs.twimg.com/profile_banners/112476986/1610546003,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/732296407525138432/SB4E2p7N_normal.jpg
104,814037234,1.45526E+18,1635795789,Deasiashanae_,I hate when people talk to me in a Lyft just take me tf home!<U+0001F62D>,Twitter for iPhone,62,NA,NA,NA,FALSE,FALSE,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/Deasiashanae_/status/1455259132194328578,raw<U+0001F48B>,"Baltimore, MD",Denver’s mom<U+0001F499>,NA,FALSE,3420,1860,6,91337,99933,1347231266,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/814037234/1635455565,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1453054767610175499/zXU5TJR4_normal.jpg
105,1.4487E+18,1.4535E+18,1635375540,MiggySanz,@lyft these weak bonuses that Lyft hands out reminds me of trickle down economics. It didn't work then and it doesn't work now. Go back to showing the driver the bill and split from that. Lyft is obviously gouging the customer and not paying the drivers. Lyft will get its karma.,Twitter for Android,279,NA,569569550,lyft,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569569550,lyft,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MiggySanz/status/1453496482858868736,Miggy,"California, USA",I'm here to press Lyft to answer questions that Lyft has refused to answer through their support system. Time to get exposed.,NA,FALSE,0,0,0,32,0,1634231715,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1448698870892929052/1634833519,NA,http://pbs.twimg.com/profile_images/1451222460792066048/_EbiOFeB_normal.jpg
106,1.4487E+18,1.45526E+18,1635795370,MiggySanz,@lyft a $2.50 bonus is such a slap in the face to the driver. Why can you just pay the drivers appropriate so we can earn a decent wage as an independent contractor. Or should we be employees like lyft is dreading. Make up your mind. You can't have it both ways forever. @CBSLA,Twitter for Android,277,NA,569569550,lyft,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""569569550"", ""24928809"")","c(""lyft"", ""CBSLA"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MiggySanz/status/1455257376173346817,Miggy,"California, USA",I'm here to press Lyft to answer questions that Lyft has refused to answer through their support system. Time to get exposed.,NA,FALSE,0,0,0,32,0,1634231715,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1448698870892929052/1634833519,NA,http://pbs.twimg.com/profile_images/1451222460792066048/_EbiOFeB_normal.jpg
107,1.4487E+18,1.45375E+18,1635435928,MiggySanz,@lyft lyfts rewards driving score is was only made to distract drivers from what really important. MONEY! start paying the drivers fairly or ill take this further since you're not responding. I'll start @ ABC CBS FOX and NBC if need be.,Twitter for Android,236,NA,569569550,lyft,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569569550,lyft,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MiggySanz/status/1453749766458806274,Miggy,"California, USA",I'm here to press Lyft to answer questions that Lyft has refused to answer through their support system. Time to get exposed.,NA,FALSE,0,0,0,32,0,1634231715,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1448698870892929052/1634833519,NA,http://pbs.twimg.com/profile_images/1451222460792066048/_EbiOFeB_normal.jpg
108,385723712,1.45523E+18,1635788984,Koheiya,Uber/Lyft<U+306E><U+904B><U+8CC3><U+306F><U+5F90><U+3005><U+306B><U+4E0A><U+304C><U+3063><U+3066><U+3044><U+304D><U+3001><U+9AD8><U+6B62><U+307E><U+308A> https://t.co/A00vLPEV7A,Twitter Web App,27,1.45523E+18,385723712,Koheiya,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/FDIEaM7UcAEBRLn.png,https://t.co/A00vLPEV7A,https://twitter.com/Koheiya/status/1455230591297671171/photo/1,photo,http://pbs.twimg.com/media/FDIEaM7UcAEBRLn.png,https://t.co/A00vLPEV7A,https://twitter.com/Koheiya/status/1455230591297671171/photo/1,NA,NA,NA,ja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/Koheiya/status/1455230591297671171,Kohey / Rakuten USA,"California, USA",<U+697D><U+5929><U+306E><U+793E><U+9577><U+5BA4><U+306B><U+6240><U+5C5E><U+3001><U+73FE><U+5728><U+306F><U+30B5><U+30F3><U+30D5><U+30E9><U+30F3><U+30B7><U+30B9><U+30B3><U+306E><U+7C73><U+56FD><U+672C><U+793E><U+306B><U+3066><U+65B0><U+898F><U+4E8B><U+696D><U+3084><U+6226><U+7565><U+6295><U+8CC7><U+3092><U+62C5><U+5F53><U+3002><U+524D><U+8077><U+306F>GE (FMP)<U+3001><U+30E9><U+30A4><U+30D5><U+30EF><U+30FC><U+30AF><U+306F><U+6CE2><U+4E57><U+308A><U+3002><U+51FA><U+8CC7><U+306E><U+76F8><U+8AC7><U+3084><U+4E8B><U+696D><U+306E><U+58C1><U+6253><U+3061><U+306A><U+3069>DM<U+3088><U+308A><U+6C17><U+8EFD><U+306B><U+3054><U+9023><U+7D61><U+4E0B><U+3055><U+3044><U+3002>,https://t.co/5Fm5qwBlVn,FALSE,1573,987,44,19412,8506,1317861857,FALSE,https://t.co/5Fm5qwBlVn,https://www.instagram.com/koheiya/,NA,https://pbs.twimg.com/profile_banners/385723712/1574720941,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1355357283190890500/NA8Wk1IY_normal.jpg
109,385723712,1.45523E+18,1635788951,Koheiya,"<U+30C9><U+30E9><U+30A4><U+30D0><U+30FC><U+4E0D><U+8DB3><U+306E><U+5F71><U+97FF><U+3067><U+3001>Uber<U+3084>Lyft<U+306E><U+904B><U+8CC3><U+304C><U+9AD8><U+6B62><U+307E><U+308A><U+3002><U+4ECA><U+5E74>1<U+6708><U+306E><U+904B><U+8CC3><U+3068><U+6BD4><U+8F03><U+3057><U+3066>10<U+6708><U+306F><U+5E73><U+5747>22%<U+9AD8><U+304F><U+3001>19<U+5E74>10<U+6708><U+3088><U+308A><U+3082>30%<U+9AD8><U+3044><U+3002>

Uber<U+3084>Lyft<U+306F><U+30B3><U+30ED><U+30CA><U+7D66><U+4ED8><U+91D1><U+304C><U+5207><U+308C><U+305F>9<U+6708><U+304B><U+3089><U+30C9><U+30E9><U+30A4><U+30D0><U+30FC><U+304C><U+8077><U+5834><U+5FA9><U+5E30><U+3059><U+308B><U+3068><U+4E88><U+60F3><U+3057><U+3066><U+3044><U+305F><U+304C><U+3001><U+60F3><U+5B9A><U+3088><U+308A><U+3082><U+623B><U+308A><U+304C><U+9045><U+3044><U+72B6><U+6CC1><U+3002>
https://t.co/d4OxEFXOUU",Twitter Web App,153,NA,NA,NA,FALSE,FALSE,4,0,NA,NA,NA,NA,wsj.com/articles/uber-…,https://t.co/d4OxEFXOUU,https://www.wsj.com/articles/uber-and-lyft-thought-prices-would-normalize-by-now-heres-why-they-are-still-high-11635586381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/Koheiya/status/1455230452692766720,Kohey / Rakuten USA,"California, USA",<U+697D><U+5929><U+306E><U+793E><U+9577><U+5BA4><U+306B><U+6240><U+5C5E><U+3001><U+73FE><U+5728><U+306F><U+30B5><U+30F3><U+30D5><U+30E9><U+30F3><U+30B7><U+30B9><U+30B3><U+306E><U+7C73><U+56FD><U+672C><U+793E><U+306B><U+3066><U+65B0><U+898F><U+4E8B><U+696D><U+3084><U+6226><U+7565><U+6295><U+8CC7><U+3092><U+62C5><U+5F53><U+3002><U+524D><U+8077><U+306F>GE (FMP)<U+3001><U+30E9><U+30A4><U+30D5><U+30EF><U+30FC><U+30AF><U+306F><U+6CE2><U+4E57><U+308A><U+3002><U+51FA><U+8CC7><U+306E><U+76F8><U+8AC7><U+3084><U+4E8B><U+696D><U+306E><U+58C1><U+6253><U+3061><U+306A><U+3069>DM<U+3088><U+308A><U+6C17><U+8EFD><U+306B><U+3054><U+9023><U+7D61><U+4E0B><U+3055><U+3044><U+3002>,https://t.co/5Fm5qwBlVn,FALSE,1573,987,44,19412,8506,1317861857,FALSE,https://t.co/5Fm5qwBlVn,https://www.instagram.com/koheiya/,NA,https://pbs.twimg.com/profile_banners/385723712/1574720941,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1355357283190890500/NA8Wk1IY_normal.jpg
110,31069457,1.45523E+18,1635788912,RaeWithDaFatAss,@lyft Left me phone in a lyft &amp; the driver is not responding to any of my messages or phone calls.,Twitter Web App,102,NA,569569550,lyft,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569569550,lyft,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/RaeWithDaFatAss/status/1455230290566254597,Griselda Blanco,"Baltimore, MD ",,NA,FALSE,837,311,12,49281,1840,1239688348,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/31069457/1626390836,http://abs.twimg.com/images/themes/theme12/bg.gif,http://pbs.twimg.com/profile_images/1415811897316741121/zBqu2Kyi_normal.jpg
111,8.80112E+17,1.45523E+18,1635788754,TheChestnutPost,Lyft passenger and baby stuck with medical bills after crash https://t.co/KRJHB29H9l,WordPress.com,84,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,thechestnutpost.com/news/lyft-pass…,https://t.co/KRJHB29H9l,https://www.thechestnutpost.com/news/lyft-passenger-and-baby-stuck-with-medical-bills-after-crash/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/TheChestnutPost/status/1455229627266473996,The Chestnut Post,"Washington, DC",Latest in Breaking News,https://t.co/jbLmk5sxqZ,FALSE,220,0,4,326030,5,1498670104,FALSE,https://t.co/jbLmk5sxqZ,http://TheChestnutPost.com,NA,https://pbs.twimg.com/profile_banners/880112324987822082/1548019464,NA,http://pbs.twimg.com/profile_images/1087098624545153025/56X9wjaa_normal.jpg
112,7.48045E+17,1.45269E+18,1635182091,blanknae,"Trying to get a Lyft but the drive keeps passing me by :,) I just need to get to work omg",Twitter for iPhone,89,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/blanknae/status/1452685096570417153,Nae,"California, USA",<U+0001F3F3><U+FE0F><U+200D><U+0001F308> (she/her) 19.,NA,FALSE,14,70,1,21297,4658,1467182720,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/748044663131615232/1600873695,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1427087484534497285/XC3A4AXc_normal.jpg
113,7.48045E+17,1.45521E+18,1635784987,blanknae,This Lyft playing Christian white music. Oh lordt,Twitter for iPhone,49,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/blanknae/status/1455213825540591616,Nae,"California, USA",<U+0001F3F3><U+FE0F><U+200D><U+0001F308> (she/her) 19.,NA,FALSE,14,70,1,21297,4658,1467182720,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/748044663131615232/1600873695,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1427087484534497285/XC3A4AXc_normal.jpg
114,58062784,1.45417E+18,1635535502,GiganomicsGuy,Lyft Releases its First Safety Study https://t.co/Cft6YxllpN,dlvr.it,60,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,dlvr.it/SBY4D1,https://t.co/Cft6YxllpN,http://dlvr.it/SBY4D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/GiganomicsGuy/status/1454167412643819522,Gig Economy,"California, USA","Navigating modern economics, one tweet at a time. 
#GigEconomy #CreatorEconomy #Rideshare #WorkFromHome #Affiliate #ModernMonetaryTheory #MMT #BasicIncome #UBI",https://t.co/fnZun52WxF,FALSE,2722,2237,24,86427,2787,1247960151,FALSE,https://t.co/fnZun52WxF,https://youtu.be/07lMmP0khI4,NA,https://pbs.twimg.com/profile_banners/58062784/1614297249,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1394278161794273283/UjPvRfi6_normal.jpg
115,58062784,1.45267E+18,1635177783,GiganomicsGuy,25 Features Uber and Lyft Drivers Actually Want https://t.co/SlAjs2axos,dlvr.it,71,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,dlvr.it/SBGT7p,https://t.co/SlAjs2axos,http://dlvr.it/SBGT7p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/GiganomicsGuy/status/1452667028142055426,Gig Economy,"California, USA","Navigating modern economics, one tweet at a time. 
#GigEconomy #CreatorEconomy #Rideshare #WorkFromHome #Affiliate #ModernMonetaryTheory #MMT #BasicIncome #UBI",https://t.co/fnZun52WxF,FALSE,2722,2237,24,86427,2787,1247960151,FALSE,https://t.co/fnZun52WxF,https://youtu.be/07lMmP0khI4,NA,https://pbs.twimg.com/profile_banners/58062784/1614297249,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1394278161794273283/UjPvRfi6_normal.jpg
116,58062784,1.45521E+18,1635784892,GiganomicsGuy,Lyft Lured Me Back With Promotions After Two Years Idle Time https://t.co/oqkJFCHGm1,dlvr.it,84,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,dlvr.it/SBhfdN,https://t.co/oqkJFCHGm1,http://dlvr.it/SBhfdN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/GiganomicsGuy/status/1455213429648592897,Gig Economy,"California, USA","Navigating modern economics, one tweet at a time. 
#GigEconomy #CreatorEconomy #Rideshare #WorkFromHome #Affiliate #ModernMonetaryTheory #MMT #BasicIncome #UBI",https://t.co/fnZun52WxF,FALSE,2722,2237,24,86427,2787,1247960151,FALSE,https://t.co/fnZun52WxF,https://youtu.be/07lMmP0khI4,NA,https://pbs.twimg.com/profile_banners/58062784/1614297249,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1394278161794273283/UjPvRfi6_normal.jpg
117,1.01368E+18,1.45521E+18,1635784779,_yohalii,"Getting stranded in a creepy old town in Oregon<U+2705> where Uber, Lyft &amp; buses  apparently aren’t a thing",Twitter for iPhone,104,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/_yohalii/status/1455212953494429697,M<U+2728>,California,SSU<U+0001F4DA>,NA,FALSE,100,193,0,1342,4389,1530514770,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1013678535662157824/1569261484,NA,http://pbs.twimg.com/profile_images/1343654568647802882/2SImizB7_normal.jpg
118,407343132,1.4552E+18,1635781920,hurdlr,"This new start-up has the idea to offer rideshare drivers stocks in the companies they work for with the goal of empowering independent contractors, what do you think? #fintech #gigeconomy https://t.co/iKbIN6hBd9",Twitter Web App,212,NA,NA,NA,FALSE,FALSE,2,2,NA,NA,"c(""fintech"", ""gigeconomy"")",NA,techcrunch.com/2021/10/21/mov…,https://t.co/iKbIN6hBd9,https://techcrunch.com/2021/10/21/moves-wants-to-reward-gig-workers-with-shares-in-uber-lyft-doordash-grubhub/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/hurdlr/status/1455200961639718920,Hurdlr,"Washington, DC","Helping entrepreneurs save time and money 
$8B+ in finances tracked | $300M+ in taxes saved
Start saving at https://t.co/sTlzN8900d or build with https://t.co/N9yLKMTeAQ",http://t.co/aS1VQtB3UN,FALSE,1143,1334,263,6649,1033,1320708822,FALSE,http://t.co/aS1VQtB3UN,http://hurdlr.com,NA,https://pbs.twimg.com/profile_banners/407343132/1510075969,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/927570159321182209/l1-9lyDu_normal.jpg
119,14356778,1.4552E+18,1635781895,johnmtaylor,"@Domhnall_G I assume some (many?) of those people are uber/lyft drivers. But that could just be locally, too.",Twitter Web App,97,1.45519E+18,97932552,Domhnall_G,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97932552,Domhnall_G,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/johnmtaylor/status/1455200857553719296,John Taylor,"College Park, MD","Stories Editor (@Snapchat @Instagram), Emerging News Products @washingtonpost. Once & future Virginian. @JMU grad. Youngest great uncle. Faves = I’m forgetful.",https://t.co/w1YyGEXfOR,FALSE,1833,1067,101,28421,4205,1207873614,TRUE,https://t.co/w1YyGEXfOR,http://bit.ly/johntaylorpost,NA,https://pbs.twimg.com/profile_banners/14356778/1624301983,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/866612694/johntaylor_normal.jpg
120,84606191,1.4552E+18,1635781500,SAALTweets,"""As Uber and Lyft grew in popularity, Aliyu began to lose business. At the same time, bankers, brokers and investors in the city artificially drove up the taxi medallion prices, creating a bubble that peaked at over $1 million.""

https://t.co/Fo0vMaivKs",Zoho Social,253,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,nbcnews.com/news/asian-ame…,https://t.co/Fo0vMaivKs,https://www.nbcnews.com/news/asian-america/-lost-everything-desperate-nyc-taxi-drivers-begin-hunger-strike-debt-r-rcna3340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/SAALTweets/status/1455199201025933315,SAALT,"Washington, DC","A national social justice org working on policy analysis/advocacy on issues affecting the South Asian community: immigration, post 9/11 backlash. RT<U+2260>Endorsement",http://t.co/OlvgHmsGOY,FALSE,13685,2886,314,16714,5332,1256308706,TRUE,http://t.co/OlvgHmsGOY,http://www.saalt.org,NA,https://pbs.twimg.com/profile_banners/84606191/1493915943,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1304100916648386560/Se7ApRM2_normal.jpg
