,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
197,"The only 4K release of TAXI DRIVER is in the giant Columbia Pictures centennial set, but you *can* get this ridicul… https://t.co/D6tKQXfo0h",FALSE,0,NA,11/17/2021 3:21,TRUE,NA,1.46081E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wred42,0,FALSE,FALSE,NA,NA
198,"Bf went home from the airport. Took a taxi. Said it was cheaper than Uber, same price as Lyft, but no wait.",FALSE,0,NA,11/17/2021 2:46,FALSE,NA,1.4608E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dodoleaves24,0,FALSE,FALSE,NA,NA
199,Speaking with a friend yesterday about this taxi 'bomb'.. Is this real or does something not seem right about it??… https://t.co/sA0SihXS9q,FALSE,0,NA,11/17/2021 1:28,TRUE,NA,1.46078E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CuteAngelEyes77,0,FALSE,FALSE,NA,NA
200,"“Emad al Swealmeen…was linked to two addresses the police raided following the incident…” As suspected, this was ye… https://t.co/No96deK1DC",FALSE,2,NA,11/17/2021 0:51,TRUE,NA,1.46077E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rlc_TMASllc,0,FALSE,FALSE,NA,NA
201,"To cap that off, the phone agent can’t even help me and tells me to go to the airport and talk to a ticketing agent… https://t.co/8GdPpA6xmC",FALSE,0,jruck32,11/17/2021 0:14,TRUE,1.46076E+18,1.46076E+18,9.10968E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jruck32,0,FALSE,FALSE,NA,NA
202,@rensyclarke Use of taxi now or taxi app,FALSE,0,rensyclarke,11/16/2021 23:37,FALSE,1.46075E+18,1.46075E+18,277529353,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Johnh1971,0,FALSE,FALSE,NA,NA
203,The liberal/progressive hand-wringing is hysterical. Republicans show up to vote; Democrats need a taxi service and… https://t.co/o5U4rn0MGS,FALSE,0,NA,11/16/2021 23:27,TRUE,NA,1.46075E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XFundie,0,FALSE,FALSE,NA,NA
204,EXTREMIST MOSQUES IN LIVERPOOL but the fella who blew up the taxi was a Christian convert <U+0001F481><U+0001F3FB><U+200D><U+2642><U+FE0F> spice heads everywh… https://t.co/bo4mXwA25E,FALSE,4,NA,11/16/2021 22:57,TRUE,NA,1.46074E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9sk6_,3,FALSE,FALSE,NA,NA
205,"@Austen Had a similar experience this weekend at a small California airport and grabbed a taxi, but the driver did… https://t.co/lB13JBlAbU",FALSE,0,Austen,11/16/2021 22:49,TRUE,1.4607E+18,1.46074E+18,221838349,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mansiesq,0,FALSE,FALSE,NA,NA
206,That taxi driver was so full of cap lmao,FALSE,1,NA,11/16/2021 22:11,FALSE,NA,1.46073E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EliteUsmnt,0,FALSE,FALSE,NA,NA
207,"@Stonekettle Lol. Delta Company, 3rd AAV. FREAKING WATER TAXI DRIVER.",FALSE,4,Stonekettle,11/16/2021 22:01,FALSE,1.46042E+18,1.46073E+18,41223126,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Blodaksen,0,FALSE,FALSE,NA,NA
208,@SlyKimba Odd Taxi is on crunchyroll idk where you can watch Sonny boy on a streaming service,FALSE,0,SlyKimba,11/16/2021 21:23,FALSE,1.46072E+18,1.46072E+18,250936411,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",explicitdame,0,FALSE,FALSE,NA,NA
209,This year I would go Odd taxi cause I love hearing rap in anime and the beats they made were all fire. Sonny Boy wo… https://t.co/QJhwWyZL4t,FALSE,0,NA,11/16/2021 21:19,TRUE,NA,1.46072E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",explicitdame,0,FALSE,FALSE,NA,NA
210,My phone fell off my lap getting out of a taxi in front of the cosmopolitan Sunday. Legit ran back and was stopping… https://t.co/iS7Qnr7EZ6,FALSE,7,NA,11/16/2021 20:48,TRUE,NA,1.46071E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realnamejames_,0,FALSE,FALSE,NA,NA
211,We are out there working for you #24hours a day. Request a taxi here https://t.co/9hymmGq8Vo or call 2025441212. On… https://t.co/euKrkTpukk,FALSE,0,NA,11/16/2021 20:38,TRUE,NA,1.46071E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DCYellowCab,1,FALSE,FALSE,NA,NA
212,"@vHamadovic Taxi Driver 
Shutter Island",FALSE,0,vHamadovic,11/16/2021 20:18,FALSE,1.4607E+18,1.4607E+18,1.27865E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MadRollins,0,FALSE,FALSE,NA,NA
213,@c2c_Rail Not according to the station staff they aren't. Had to get taxi back to Basildon now. How do I get this reimbursed please?,FALSE,0,c2c_Rail,11/16/2021 20:05,FALSE,1.46069E+18,1.4607E+18,360578338,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hammer2090,0,FALSE,FALSE,NA,NA
214,@Jerry_Page01 And can’t believe it took the ambulance behind the taxi 2 hours to get there.,FALSE,1,Jerry_Page01,11/16/2021 19:51,FALSE,1.46056E+18,1.4607E+18,1.14746E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DOM250GTO,0,FALSE,FALSE,NA,NA
215,Taxi https://t.co/nKy584K7Dn via @YouTube,FALSE,0,NA,11/16/2021 19:50,FALSE,NA,1.4607E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FredaDelodovic4,0,FALSE,FALSE,NA,NA
216,"I signed this petition thanking David Perry, the taxi driver who potentially helped avoid a tragedy in Liverpool Wo… https://t.co/j5M4hhNTwF",FALSE,0,NA,11/16/2021 19:28,TRUE,NA,1.46069E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JackiefromAwnya,0,FALSE,FALSE,NA,NA
217,The brains of drivers with “The Knowledge” aka #London #taxi #navigation skills are being studied. Often wonder wha… https://t.co/bFqndR2TIz,FALSE,1,NA,11/16/2021 19:04,TRUE,NA,1.46069E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lucy_chumbley,0,FALSE,FALSE,NA,NA
218,New Single From John Vento Is Cover Of Harry Chapin’s “Taxi” https://t.co/JiGxXVBOQP,FALSE,0,NA,11/16/2021 19:03,FALSE,NA,1.46069E+18,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",indiepulsemusic,0,FALSE,FALSE,NA,NA
219,Make Reston Taxi Services LLC your first choice for any of your Taxi needs. Call us today at (571) 207-8881 for mor… https://t.co/puadrXW7ch,FALSE,0,NA,11/16/2021 19:01,TRUE,NA,1.46068E+18,NA,"<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>",RestonTaxiSer,0,FALSE,FALSE,NA,NA
220,"Irish clubbers: We want clubs with antigen testing, vaccine passports and extending opening hours so people can lea… https://t.co/xLgYFZeHC1",FALSE,71,NA,11/16/2021 18:42,TRUE,NA,1.46068E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConorMcKennaa,4,FALSE,FALSE,NA,NA
221,"British police declared Liverpool taxi explosion a “terrorist incident,” but admit the motive remains unknown https://t.co/BpEAp90wXC",FALSE,73,NA,11/16/2021 18:41,FALSE,NA,1.46068E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",washingtonpost,24,FALSE,FALSE,NA,NA
222,"Tired: Playing GTA IV properly

Wired: Driving around Broker listening to Vladivostok FM and doing taxi missions for Roman",FALSE,79,NA,11/16/2021 18:17,FALSE,NA,1.46067E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ultrabrilliant,1,FALSE,FALSE,NA,NA
223,"I signed this petition thanking David Perry, the taxi driver who potentially helped avoid a tragedy in Liverpool Wo… https://t.co/9YN8Raclsi",FALSE,0,NA,11/16/2021 18:05,TRUE,NA,1.46067E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",penslade,0,FALSE,FALSE,NA,NA
224,"After 2 months of demonstrations &amp; a 2 week hunger strike, @NYTWA won a historic victory that will unshackle thousa… https://t.co/tTIz84g2Ht",FALSE,6,NA,11/16/2021 17:56,TRUE,NA,1.46067E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",inequalityorg,4,FALSE,FALSE,NA,NA
225,@eileen_ahlin I have taken Uber a number of times and it has worked better and was cheaper than using a taxi. Parti… https://t.co/KECe0Yk9Cy,FALSE,1,eileen_ahlin,11/16/2021 17:55,TRUE,1.46066E+18,1.46067E+18,7.37403E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",UMDITF,0,FALSE,FALSE,NA,NA
226,"A suspect armed with a bomb took a taxi to the Liverpool hospital. 

The suspect remained inside the taxicab during… https://t.co/CJzUq1BfK2",FALSE,3,NA,11/16/2021 17:31,TRUE,NA,1.46066E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",dcexaminer,3,FALSE,FALSE,NA,NA
227,ICYMI:  A taxi driver is being recognized for his heroic actions just before a bomb exploded outside a hospital in… https://t.co/oYq5Pcq72r,FALSE,0,NA,11/16/2021 17:30,TRUE,NA,1.46066E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",7NewsDC,0,FALSE,FALSE,NA,NA
228,"A suspect armed with a bomb took a taxi to the Liverpool hospital. 

The suspect remained inside the taxicab during… https://t.co/CQGkiXbEHi",FALSE,6,NA,11/16/2021 17:14,TRUE,NA,1.46066E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",dcexaminer,1,FALSE,FALSE,NA,NA
229,"British police declare Liverpool taxi explosion a ‘terrorist incident,’ but admit the motive remains unknown https://t.co/RFG1W4zv1J",FALSE,0,NA,11/16/2021 16:53,FALSE,NA,1.46065E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",PostWorld,1,FALSE,FALSE,NA,NA
230,"Dad-to-be hails 'hero' taxi driver for saving family from bomber
 https://t.co/cORkj0kceU",FALSE,0,NA,11/16/2021 16:02,FALSE,NA,1.46064E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kyuchan34267788,0,FALSE,FALSE,NA,NA
231,I would make a <U+52A0><U+9F62><U+81ED> detector device and sell it to taxi companies. Whoever can do this will make a fortune.,FALSE,0,NA,11/16/2021 13:11,FALSE,NA,1.4606E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YabaiKankei,0,FALSE,FALSE,NA,NA
232,Britain's national threat level rises to severe following taxi explosion https://t.co/Ub6RoSYOV7 https://t.co/aebDAYBwIz,FALSE,9,NA,11/16/2021 13:07,FALSE,NA,1.4606E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",thehill,3,FALSE,FALSE,NA,NA
233,"@NeilShelley Yep, that’s him. He has a great backstory to his wealth, too: he was a taxi driver, and picked up a Mi… https://t.co/bsejG965kd",FALSE,1,NeilShelley,11/16/2021 12:59,TRUE,1.46059E+18,1.46059E+18,99059319,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",preahkaew,0,FALSE,FALSE,NA,NA
234,London cabbies’ brains are being studied for their navigating skills. It could help Alzheimer’s research. https://t.co/MFXpSJ3eTW,FALSE,0,NA,11/16/2021 12:20,FALSE,NA,1.46058E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MonicaHVinluan,0,FALSE,FALSE,NA,NA
235,@1882yidette <U+0001F923><U+0001F923><U+0001F923><U+0001F923>it should have ...i'm surprised they havent arrested the taxi driver for locking him in the car the state of play where at,FALSE,1,1882yidette,11/16/2021 11:52,FALSE,1.46058E+18,1.46058E+18,1.35101E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CalorScott,0,FALSE,FALSE,NA,NA
236,@TomGribbin6 The Christian convert story had two objectives. First boost his asylum claim and secondly put the secu… https://t.co/8p5O1thPq8,FALSE,92,TomGribbin6,11/16/2021 10:06,TRUE,1.46054E+18,1.46055E+18,1.21499E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michrismason,30,FALSE,FALSE,NA,NA
237,"Heroic taxi driver locks suspected terrorist in car moments before blast at hospital
https://t.co/wlq48IIqgV",FALSE,0,NA,11/16/2021 9:39,FALSE,NA,1.46054E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Robert7News,0,FALSE,FALSE,NA,NA
238,"Video (1min) of suicide bomber detonating in port city Liverpool UK, hailing an ordinary taxi to go kill crowds at… https://t.co/JytZThrRQc",FALSE,0,NA,11/16/2021 9:37,TRUE,NA,1.46054E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",V4DC2,0,FALSE,FALSE,NA,NA
239,@Stagecoach_West Hi. Can you please explain the reasons behind cancelling the last S6 bus Oxford to Swindon 11:10pm… https://t.co/VWoKd2e9d2,FALSE,0,Stagecoach_West,11/16/2021 9:14,TRUE,NA,1.46054E+18,2676446118,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rubicon2594,0,FALSE,FALSE,NA,NA
240,@Stagecoach_Ox Hi. Can you please explain the reasons behind cancelling the last S6 bus Oxford to Swindon 11:10pm l… https://t.co/lEWL2I2vrp,FALSE,0,Stagecoach_Ox,11/16/2021 9:08,TRUE,NA,1.46054E+18,366117146,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rubicon2594,0,FALSE,FALSE,NA,NA
241,@Foxtrot_Cop How long before we have an MP proposing legislation on the pretence of protecting taxi drivers ?,FALSE,0,Foxtrot_Cop,11/16/2021 8:38,FALSE,1.46025E+18,1.46053E+18,3905757679,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_m_bradley_,0,FALSE,FALSE,NA,NA
242,UK police name Liverpool taxi blast suspect https://t.co/MsrgppI6av,FALSE,0,NA,11/16/2021 8:29,FALSE,NA,1.46053E+18,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",TheChestnutPost,0,FALSE,FALSE,NA,NA
243,"@lauraexplorer80 I take it he had an oxygen supply in the taxi?

I hope your child is getting better",FALSE,0,lauraexplorer80,11/16/2021 8:09,FALSE,1.4605E+18,1.46052E+18,1.21455E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Balstrode1,0,FALSE,FALSE,NA,NA
244,@durnin26 @itvnews What a hero that taxi driver is.,FALSE,1,durnin26,11/16/2021 6:32,FALSE,1.46037E+18,1.4605E+18,219290967,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ynwajon,0,FALSE,FALSE,NA,NA
245,Hero taxi driver locks terror suspect in car before blast outside Liverpool hospital https://t.co/hmtM8LF20u via @nypost,FALSE,0,NA,11/16/2021 6:03,FALSE,NA,1.46049E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IngeniousGal,0,FALSE,FALSE,NA,NA
246,@amnesiac_x Real taxi company or Uber?,FALSE,1,amne_amn,11/16/2021 4:01,FALSE,1.46045E+18,1.46046E+18,1062022447,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thebainelover,0,FALSE,FALSE,NA,NA
247,@cdrsalamander Yep. The taxi driver jumped out and locked the perp inside with his own bomb.  Those London taxis ar… https://t.co/WJPSWREuJX,FALSE,2,cdrsalamander,11/16/2021 3:33,TRUE,1.46023E+18,1.46045E+18,14723235,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RealChrisCotts,0,FALSE,FALSE,NA,NA
248,Britain's national threat level rises to severe following taxi explosion https://t.co/UBvq5EH5bW https://t.co/Ulgs5kYKD2,FALSE,15,NA,11/16/2021 3:19,FALSE,NA,1.46045E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",thehill,2,FALSE,FALSE,NA,NA
249,Electroshock Death Grip by Black Taxi on Electroshock Death Grip (No Shame) #NowPlaying,FALSE,0,NA,11/16/2021 2:11,FALSE,NA,1.46043E+18,NA,"<a href=""https://creek.org"" rel=""nofollow"">Tweet Your Songs</a>",WLOYisPlaying,0,FALSE,FALSE,NA,NA
250,"Liverpool taxi terrorist named Emad Al Swealmeen, UK police say. 

“Police are searching two places associated with… https://t.co/yuhmjinG4u",FALSE,2,NA,11/16/2021 0:26,TRUE,NA,1.4604E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Logan_Ratick,1,FALSE,FALSE,NA,NA
251,"Liverpool taxi terrorist named Emad Al Swealmeen, UK police say https://t.co/9f9NOYcDju",FALSE,0,NA,11/16/2021 0:20,FALSE,NA,1.4604E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HARG666,0,FALSE,FALSE,NA,NA
252,"A suspect armed with a bomb took a taxi to the Liverpool hospital. 

The suspect remained inside the taxicab during… https://t.co/f7KUYJXUOH",FALSE,5,NA,11/15/2021 23:43,TRUE,NA,1.46039E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",dcexaminer,3,FALSE,FALSE,NA,NA
253,"First: Fall Out Boy, 2007
Last: Marc Rebillet, last month
Best: Muse, Bonnaroo 2018
Worst: Modest Mouse, Forecastle… https://t.co/cOCbtTCSIR",FALSE,2,NA,11/15/2021 23:21,TRUE,NA,1.46039E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Mike_Stunson,0,FALSE,FALSE,NA,NA
254,@RossSchumann @HopeisaBison @PressSec @VP @POTUS You didn't read the article did you?? Hahahahaa! Thankfully my flight is in still taxi..,FALSE,0,RossSchumann,11/15/2021 23:18,FALSE,1.46039E+18,1.46039E+18,1.15775E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CmonMan187,0,FALSE,FALSE,NA,NA
255,@LegoRacers2 @Hezbolsonaro I had a taxi driver in Belfast once ask me if it was true that Americans call rural sout… https://t.co/0uTHwcYilc,FALSE,2,LegoRacers2,11/15/2021 23:02,TRUE,1.46038E+18,1.46038E+18,1293141092,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BaneyMike,0,FALSE,FALSE,NA,NA
256,@Iromg how about a George Cross for Liverpudlian taxi driver Dave Perry ?,FALSE,0,Iromg,11/15/2021 22:51,FALSE,NA,1.46038E+18,207739658,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",InvictusUK,0,FALSE,FALSE,NA,NA
257,Britain's national threat level rises to severe following taxi explosion https://t.co/BvbnbHkUpP https://t.co/mOSYaeoEbC,FALSE,17,NA,11/15/2021 22:34,FALSE,NA,1.46038E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",thehill,10,FALSE,FALSE,NA,NA
258,"Wtf is he going on about? Sympathy for the prick who died? He was a bomber, a terrorist who would have killed dozen… https://t.co/IRVQz2Zjya",FALSE,0,NA,11/15/2021 22:20,TRUE,NA,1.46037E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JohnW50065546,0,FALSE,FALSE,NA,NA
259,"@EruditeElf Yup. My dad drove a taxi as his second job. Hated being dropped off at school in the ""cab""",FALSE,1,EruditeElf,11/15/2021 22:04,FALSE,1.46036E+18,1.46037E+18,1.17903E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gericalls,0,FALSE,FALSE,NA,NA
260,"A suspect armed with a bomb took a taxi to the Liverpool hospital. 

The suspect remained inside the taxicab during… https://t.co/ro3P1mCVbJ",FALSE,7,NA,11/15/2021 21:45,TRUE,NA,1.46036E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",dcexaminer,1,FALSE,FALSE,NA,NA
261,"Britain Raises Terror Threat Level Following Taxi Explosion
https://t.co/U05FeayqX8",FALSE,0,NA,11/15/2021 21:00,FALSE,NA,1.46035E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",VOA_Extremism,0,FALSE,FALSE,NA,NA
262,Heroic taxi driver locks suspected terrorist in car moments before blast at hospital https://t.co/ZJlpRhnOmn,FALSE,1,NA,11/15/2021 21:00,FALSE,NA,1.46035E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FOXBaltimore,0,FALSE,FALSE,NA,NA
263,"Pleased the taxi driver is not injured too badly. 
Not sure of his hero status though. 
The bomb exploded with him… https://t.co/AyNqS4lazV",FALSE,0,NA,11/15/2021 20:31,TRUE,NA,1.46034E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AKWalker5,0,FALSE,FALSE,NA,NA
264,Against farmers and taxi driver’s https://t.co/mGTpAE36eZ,FALSE,1,NA,11/15/2021 20:29,FALSE,NA,1.46034E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pierrce9,0,FALSE,FALSE,NA,NA
265,It's cold! Don't wait outside for your ride. Request a taxi in advance or right away on the #dcyellowcabapp or… https://t.co/sVgnpivF4Z,FALSE,0,DCYellowCab,11/15/2021 20:25,TRUE,1.45713E+18,1.46034E+18,1225520731,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DCYellowCab,0,FALSE,FALSE,NA,NA
266,Taxi bomb blast outside Liverpool hospital ruled a terror attack https://t.co/PpaEqDZM2B,FALSE,0,NA,11/15/2021 20:23,FALSE,NA,1.46034E+18,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SocialFlow app</a>",baltsunworld,0,FALSE,FALSE,NA,NA
267,Police name Liverpool suicide bomber https://t.co/KFGIY9ARP6 via @MailOnline Is believed to have mental problems. S… https://t.co/YDScezG6Ee,FALSE,4,NA,11/15/2021 20:15,TRUE,NA,1.46034E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Greyfoxp,1,FALSE,FALSE,NA,NA
268,"A taxi driver drove a man to a Liverpool hospital's entrance. 

It's not clear when he noticed the bomb, but the dr… https://t.co/ed6zGvvoom",FALSE,5,NA,11/15/2021 20:13,TRUE,NA,1.46034E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",7NewsDC,1,FALSE,FALSE,NA,NA
269,"Taxi Driver Hailed As Hero After Thwarting Terror Attack in Liverpool, UK https://t.co/LHcrw8JFkL",FALSE,13,NA,11/15/2021 20:00,FALSE,NA,1.46034E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",townhallcom,6,FALSE,FALSE,NA,NA
270,"Following a taxi blast in Liverpool on Sunday, Britain has raised its threat from terrorism to ‘severe’ from a prev… https://t.co/DSU2Gsr69t",FALSE,1,NA,11/15/2021 20:00,TRUE,NA,1.46034E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",cgtnamerica,0,FALSE,FALSE,NA,NA
271,"UPDATED: U.K. says Liverpool taxi blast was a bomb, raises threat level https://t.co/CeB2vLqFSP",FALSE,2,NA,11/15/2021 19:59,FALSE,NA,1.46034E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WashTimes,3,FALSE,FALSE,NA,NA
272,"Suicide bomber who died when his device blew up outside Liverpool hospital is SYRIAN ASYLUM seeker, 32, who convert… https://t.co/YYLhPWmjqt",FALSE,1,NA,11/15/2021 19:52,TRUE,NA,1.46033E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",patroglide,0,FALSE,FALSE,NA,NA
273,Threat level raised after Liverpool taxi explosion declared terror incident https://t.co/znXxaUITca,FALSE,0,NA,11/15/2021 19:51,FALSE,NA,1.46033E+18,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",TheChestnutPost,0,FALSE,FALSE,NA,NA
274,"@CarnellAnita @jorisbohnson @oflynnsocial It was the detonator that exploded, not the bomb.
Plod have a ring of car… https://t.co/xk4th1Sef7",FALSE,0,CarnellAnita,11/15/2021 19:48,TRUE,1.46031E+18,1.46033E+18,8.17142E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rat_1960,0,FALSE,FALSE,NA,NA
275,#NowPlaying Demi Louise - Taxi Driver https://t.co/KIKD8x0zVI,FALSE,0,NA,11/15/2021 19:28,FALSE,NA,1.46033E+18,NA,"<a href=""https://www.radioking.com"" rel=""nofollow"">Radio King LiveTweet</a>",UiKRadio,0,FALSE,FALSE,NA,NA
276,Now Playing:  28 Days Later Soundtrack - Taxi (Ave Maria) #HalloweenMusic https://t.co/9f6dHrecL3,FALSE,0,NA,11/15/2021 19:27,FALSE,NA,1.46033E+18,NA,"<a href=""http://deadair.co/"" rel=""nofollow"">Dead Air #NowPlaying</a>",DeadAirOnAir,0,FALSE,FALSE,NA,NA
277,A Liverpool cabbie is being hailed as a hero by everyone from the city's mayor to Boris Johnson after he thwarted a… https://t.co/aakT4dWEA9,FALSE,195,NA,11/15/2021 19:12,TRUE,NA,1.46032E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",itsSpencerBrown,45,FALSE,FALSE,NA,NA
278,Suspect in bomb taxi named as Fred Bloggs a loner from middle east with issues,FALSE,0,NA,11/15/2021 19:11,FALSE,NA,1.46032E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kev73s,0,FALSE,FALSE,NA,NA
279,"@garymwalters @SteveSchmidtSES I just returned from Paris, Milan,  London and Istanbul last month. It was refreshin… https://t.co/dINJDbjXPk",FALSE,0,garymwalters,11/15/2021 19:10,TRUE,1.46012E+18,1.46032E+18,151609758,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1stillspoiled,0,FALSE,FALSE,NA,NA
280,Taxi for Michael Vaughan..,FALSE,0,NA,11/15/2021 18:21,FALSE,NA,1.46031E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlastairArchie,0,FALSE,FALSE,NA,NA
